"Event Year","Event ID","Country","Peril","Loss (USD)","Loss Type"
12987,27287,"Bangladesh","Cyclone",105600.509835506,"Occurrence"
12987,27288,"Bangladesh","Cyclone",11399072.333611,"Occurrence"
12988,27289,"Bangladesh","Cyclone",872292.092988567,"Occurrence"
12989,27290,"Bangladesh","Cyclone",1249565039.24443,"Occurrence"
12989,27291,"Bangladesh","Cyclone",391904.433041663,"Occurrence"
12989,27292,"Bangladesh","Cyclone",57549055.673722,"Occurrence"
12990,27293,"Bangladesh","Cyclone",8578911.6363426,"Occurrence"
12990,27294,"Bangladesh","Cyclone",1058595.69037068,"Occurrence"
12990,27295,"Bangladesh","Cyclone",13505932.8289775,"Occurrence"
12991,27296,"Bangladesh","Cyclone",12093075.2408559,"Occurrence"
12991,27297,"Bangladesh","Cyclone",657080.659064593,"Occurrence"
12991,27298,"Bangladesh","Cyclone",9883.1240217939,"Occurrence"
12991,27299,"Bangladesh","Cyclone",47210.1736560677,"Occurrence"
12992,27300,"Bangladesh","Cyclone",2060236834.94135,"Occurrence"
12993,27301,"Bangladesh","Cyclone",682367.655657115,"Occurrence"
12994,27302,"Bangladesh","Cyclone",3098.86308836982,"Occurrence"
12994,27303,"Bangladesh","Cyclone",19017942.5352561,"Occurrence"
12994,27304,"Bangladesh","Cyclone",217596187.639423,"Occurrence"
12995,27305,"Bangladesh","Cyclone",3126884.59587973,"Occurrence"
12997,27306,"Bangladesh","Cyclone",3518161.07753647,"Occurrence"
12997,27307,"Bangladesh","Cyclone",22823322.5104346,"Occurrence"
12997,27308,"Bangladesh","Cyclone",91954.5564194747,"Occurrence"
12998,27309,"Bangladesh","Cyclone",9265473.11497774,"Occurrence"
12998,27310,"Bangladesh","Cyclone",3750614.22092821,"Occurrence"
12998,27311,"Bangladesh","Cyclone",7831324.97118331,"Occurrence"
12999,27312,"Bangladesh","Cyclone",2642072.8683286,"Occurrence"
12999,27313,"Bangladesh","Cyclone",161525444.30521,"Occurrence"
12999,27314,"Bangladesh","Cyclone",188112.169303874,"Occurrence"
13000,27315,"Bangladesh","Cyclone",16034.1375377431,"Occurrence"
13000,27316,"Bangladesh","Cyclone",11060.2710981221,"Occurrence"
13001,27317,"Bangladesh","Cyclone",50496637.3357136,"Occurrence"
13001,27318,"Bangladesh","Cyclone",145375.006452022,"Occurrence"
13001,27319,"Bangladesh","Cyclone",24628577.8669572,"Occurrence"
13001,27320,"Bangladesh","Cyclone",100301.617455528,"Occurrence"
13001,27321,"Bangladesh","Cyclone",1819.60500437731,"Occurrence"
13002,27322,"Bangladesh","Cyclone",109569.304459631,"Occurrence"
13002,27323,"Bangladesh","Cyclone",40833.0032914736,"Occurrence"
13003,27324,"Bangladesh","Cyclone",443214.68348329,"Occurrence"
13004,27325,"Bangladesh","Cyclone",63.5149699277878,"Occurrence"
13004,27326,"Bangladesh","Cyclone",3406.68162919495,"Occurrence"
13004,27327,"Bangladesh","Cyclone",2356025.63373511,"Occurrence"
13005,27328,"Bangladesh","Cyclone",882909.603363791,"Occurrence"
13006,27329,"Bangladesh","Cyclone",28536588.1712828,"Occurrence"
13006,27330,"Bangladesh","Cyclone",45747692.479502,"Occurrence"
13006,27331,"Bangladesh","Cyclone",723.101738421402,"Occurrence"
13006,27332,"Bangladesh","Cyclone",1953819.89219371,"Occurrence"
13007,27333,"Bangladesh","Cyclone",22407.9963579511,"Occurrence"
13008,27334,"Bangladesh","Cyclone",7576403.76956851,"Occurrence"
13008,27335,"Bangladesh","Cyclone",227256163.56044,"Occurrence"
13008,27336,"Bangladesh","Cyclone",144935116.110635,"Occurrence"
13008,27337,"Bangladesh","Cyclone",307950.075324856,"Occurrence"
13008,27338,"Bangladesh","Cyclone",16056561.5483109,"Occurrence"
13008,27339,"Bangladesh","Cyclone",8942831.78725332,"Occurrence"
13009,27340,"Bangladesh","Cyclone",139386.027301924,"Occurrence"
13009,27341,"Bangladesh","Cyclone",92308.915559071,"Occurrence"
13010,27342,"Bangladesh","Cyclone",538675.886713726,"Occurrence"
13011,27343,"Bangladesh","Cyclone",259062773.27943,"Occurrence"
13012,27344,"Bangladesh","Cyclone",1908.43897469644,"Occurrence"
13012,27345,"Bangladesh","Cyclone",305306.510527588,"Occurrence"
13012,27346,"Bangladesh","Cyclone",360967.34887521,"Occurrence"
13012,27347,"Bangladesh","Cyclone",1674172.20519475,"Occurrence"
13012,27348,"Bangladesh","Cyclone",9859657.52834252,"Occurrence"
13013,27349,"Bangladesh","Cyclone",54607881.7620312,"Occurrence"
13013,27350,"Bangladesh","Cyclone",38763.1573430654,"Occurrence"
13013,27351,"Bangladesh","Cyclone",53872.9090738976,"Occurrence"
13014,27352,"Bangladesh","Cyclone",1688663.11061555,"Occurrence"
13014,27353,"Bangladesh","Cyclone",20879.2991813835,"Occurrence"
13015,27354,"Bangladesh","Cyclone",18622.0878655077,"Occurrence"
13016,27355,"Bangladesh","Cyclone",430976345.662094,"Occurrence"
13016,27356,"Bangladesh","Cyclone",267225.289214025,"Occurrence"
13017,27357,"Bangladesh","Cyclone",7820661.19180478,"Occurrence"
13018,27358,"Bangladesh","Cyclone",3193480.39172198,"Occurrence"
13019,27359,"Bangladesh","Cyclone",44544.9892980416,"Occurrence"
13019,27360,"Bangladesh","Cyclone",47539.4959281425,"Occurrence"
13019,27361,"Bangladesh","Cyclone",16233133.316978,"Occurrence"
13020,27362,"Bangladesh","Cyclone",84378.1642731227,"Occurrence"
13021,27363,"Bangladesh","Cyclone",822852.151108734,"Occurrence"
13021,27364,"Bangladesh","Cyclone",569290.508618592,"Occurrence"
13021,27365,"Bangladesh","Cyclone",78224072.5391209,"Occurrence"
13022,27366,"Bangladesh","Cyclone",1964803.72256358,"Occurrence"
13022,27367,"Bangladesh","Cyclone",573571.669193626,"Occurrence"
13023,27368,"Bangladesh","Cyclone",147846.134630923,"Occurrence"
13024,27369,"Bangladesh","Cyclone",333816.121984349,"Occurrence"
13024,27370,"Bangladesh","Cyclone",12414.5427296826,"Occurrence"
13025,27371,"Bangladesh","Cyclone",10988.0759113692,"Occurrence"
13025,27372,"Bangladesh","Cyclone",23752.7323809504,"Occurrence"
13025,27373,"Bangladesh","Cyclone",379268596.488494,"Occurrence"
13025,27374,"Bangladesh","Cyclone",1119975.13052545,"Occurrence"
13026,27375,"Bangladesh","Cyclone",1171004.5781081,"Occurrence"
13026,27376,"Bangladesh","Cyclone",7273.66662367833,"Occurrence"
13026,27377,"Bangladesh","Cyclone",1474358.95102384,"Occurrence"
13026,27378,"Bangladesh","Cyclone",112300.65252526,"Occurrence"
13027,27379,"Bangladesh","Cyclone",11676775.550985,"Occurrence"
13027,27380,"Bangladesh","Cyclone",14512.0062650256,"Occurrence"
13027,27381,"Bangladesh","Cyclone",516.927877700129,"Occurrence"
13027,27382,"Bangladesh","Cyclone",106299.650429134,"Occurrence"
13028,27383,"Bangladesh","Cyclone",139497910.225261,"Occurrence"
13028,27384,"Bangladesh","Cyclone",2813470.92041749,"Occurrence"
13028,27385,"Bangladesh","Cyclone",121592.017615919,"Occurrence"
13029,27386,"Bangladesh","Cyclone",104.992208601103,"Occurrence"
13030,27387,"Bangladesh","Cyclone",1142198.87738549,"Occurrence"
13031,27388,"Bangladesh","Cyclone",2859622.14983533,"Occurrence"
13031,27389,"Bangladesh","Cyclone",39574664.1075116,"Occurrence"
13031,27390,"Bangladesh","Cyclone",4305272889.3053,"Occurrence"
13031,27391,"Bangladesh","Cyclone",197.65428070181,"Occurrence"
13031,27392,"Bangladesh","Cyclone",5769101.19741553,"Occurrence"
13032,27393,"Bangladesh","Cyclone",339973886.429834,"Occurrence"
13032,27394,"Bangladesh","Cyclone",98687.5755285194,"Occurrence"
13033,27395,"Bangladesh","Cyclone",1059.08789282262,"Occurrence"
13033,27396,"Bangladesh","Cyclone",3805420.20806642,"Occurrence"
13033,27397,"Bangladesh","Cyclone",281764684.540934,"Occurrence"
13033,27398,"Bangladesh","Cyclone",10851167.7128008,"Occurrence"
13034,27399,"Bangladesh","Cyclone",87992.4640542659,"Occurrence"
13034,27400,"Bangladesh","Cyclone",92275.1265291726,"Occurrence"
13034,27401,"Bangladesh","Cyclone",26006593.8362168,"Occurrence"
13034,27402,"Bangladesh","Cyclone",78877.5642825471,"Occurrence"
13035,27403,"Bangladesh","Cyclone",3979.0698138227,"Occurrence"
13035,27404,"Bangladesh","Cyclone",36575216.7197712,"Occurrence"
13035,27405,"Bangladesh","Cyclone",319.666703275382,"Occurrence"
13036,27406,"Bangladesh","Cyclone",21465604.1436196,"Occurrence"
13036,27407,"Bangladesh","Cyclone",8758016.20811189,"Occurrence"
13036,27408,"Bangladesh","Cyclone",1418.50341356716,"Occurrence"
13037,27409,"Bangladesh","Cyclone",385189.117439545,"Occurrence"
13037,27410,"Bangladesh","Cyclone",14143.6496863801,"Occurrence"
13038,27411,"Bangladesh","Cyclone",1672927.71743871,"Occurrence"
13038,27412,"Bangladesh","Cyclone",73481914.1379284,"Occurrence"
13038,27413,"Bangladesh","Cyclone",13810080.8123878,"Occurrence"
13039,27414,"Bangladesh","Cyclone",64342.6424181319,"Occurrence"
13039,27415,"Bangladesh","Cyclone",114846.193923643,"Occurrence"
13039,27416,"Bangladesh","Cyclone",29227213.6382094,"Occurrence"
13041,27417,"Bangladesh","Cyclone",4632711.3216611,"Occurrence"
13041,27418,"Bangladesh","Cyclone",253693.246948664,"Occurrence"
13041,27419,"Bangladesh","Cyclone",2121119.55890823,"Occurrence"
13042,27420,"Bangladesh","Cyclone",159080.015540154,"Occurrence"
13042,27421,"Bangladesh","Cyclone",3082900.68264236,"Occurrence"
13042,27422,"Bangladesh","Cyclone",56768770.6522073,"Occurrence"
13042,27423,"Bangladesh","Cyclone",1269218.84192823,"Occurrence"
13042,27424,"Bangladesh","Cyclone",4654.96977761271,"Occurrence"
13043,27425,"Bangladesh","Cyclone",8427118.53805096,"Occurrence"
13043,27426,"Bangladesh","Cyclone",6025287.00573011,"Occurrence"
13043,27427,"Bangladesh","Cyclone",1972645.70755042,"Occurrence"
13043,27428,"Bangladesh","Cyclone",13173008.3537815,"Occurrence"
13044,27429,"Bangladesh","Cyclone",273222.627692676,"Occurrence"
13044,27430,"Bangladesh","Cyclone",6773.7903748911,"Occurrence"
13044,27431,"Bangladesh","Cyclone",3190.7442935394,"Occurrence"
13044,27432,"Bangladesh","Cyclone",23950.0813037377,"Occurrence"
13045,27433,"Bangladesh","Cyclone",104898.564670912,"Occurrence"
13045,27434,"Bangladesh","Cyclone",135770.792292287,"Occurrence"
13046,27435,"Bangladesh","Cyclone",7613.38709953275,"Occurrence"
13046,27436,"Bangladesh","Cyclone",9912205.88961408,"Occurrence"
13047,27437,"Bangladesh","Cyclone",555723.534718328,"Occurrence"
13047,27438,"Bangladesh","Cyclone",8961929.25792754,"Occurrence"
13047,27439,"Bangladesh","Cyclone",104474.608956722,"Occurrence"
13047,27440,"Bangladesh","Cyclone",64934916463.7336,"Occurrence"
13049,27441,"Bangladesh","Cyclone",24758282.6943628,"Occurrence"
13049,27442,"Bangladesh","Cyclone",4464348.51401517,"Occurrence"
13049,27443,"Bangladesh","Cyclone",138699.791425992,"Occurrence"
13049,27444,"Bangladesh","Cyclone",108658527.38267,"Occurrence"
13049,27445,"Bangladesh","Cyclone",9094.6877449692,"Occurrence"
13050,27446,"Bangladesh","Cyclone",17587781.8721261,"Occurrence"
13050,27447,"Bangladesh","Cyclone",3160.21272689867,"Occurrence"
13050,27448,"Bangladesh","Cyclone",17953.8536965387,"Occurrence"
13050,27449,"Bangladesh","Cyclone",192874913.417781,"Occurrence"
13051,27450,"Bangladesh","Cyclone",32564.5987605982,"Occurrence"
13052,27451,"Bangladesh","Cyclone",18230.6786121728,"Occurrence"
13052,27452,"Bangladesh","Cyclone",4764144.15655389,"Occurrence"
13052,27453,"Bangladesh","Cyclone",4271908.31903095,"Occurrence"
13052,27454,"Bangladesh","Cyclone",165285.829417121,"Occurrence"
13052,27455,"Bangladesh","Cyclone",530136.373013043,"Occurrence"
13053,27456,"Bangladesh","Cyclone",8916506.22232401,"Occurrence"
13053,27457,"Bangladesh","Cyclone",1621160.26072308,"Occurrence"
13053,27458,"Bangladesh","Cyclone",33471.9372763375,"Occurrence"
13055,27459,"Bangladesh","Cyclone",669260175.453556,"Occurrence"
13056,27460,"Bangladesh","Cyclone",197355.722614206,"Occurrence"
13057,27461,"Bangladesh","Cyclone",590732.378057433,"Occurrence"
13058,27462,"Bangladesh","Cyclone",1463660.98937769,"Occurrence"
13058,27463,"Bangladesh","Cyclone",5038404.41105333,"Occurrence"
13058,27464,"Bangladesh","Cyclone",12944071.5754784,"Occurrence"
13060,27465,"Bangladesh","Cyclone",10703.9464050655,"Occurrence"
13060,27466,"Bangladesh","Cyclone",262774.434598507,"Occurrence"
13061,27467,"Bangladesh","Cyclone",460155.259775855,"Occurrence"
13061,27468,"Bangladesh","Cyclone",23143.8059170174,"Occurrence"
13062,27469,"Bangladesh","Cyclone",5317790.44393064,"Occurrence"
13062,27470,"Bangladesh","Cyclone",102901.000633371,"Occurrence"
13063,27471,"Bangladesh","Cyclone",88033087.0338965,"Occurrence"
13063,27472,"Bangladesh","Cyclone",107987.925382277,"Occurrence"
13065,27473,"Bangladesh","Cyclone",1961846.61253301,"Occurrence"
13065,27474,"Bangladesh","Cyclone",245680.089412134,"Occurrence"
13066,27475,"Bangladesh","Cyclone",8667958484.78127,"Occurrence"
13066,27476,"Bangladesh","Cyclone",4785148.12976485,"Occurrence"
13067,27477,"Bangladesh","Cyclone",666.812679988019,"Occurrence"
13067,27478,"Bangladesh","Cyclone",8207.26838187619,"Occurrence"
13067,27479,"Bangladesh","Cyclone",5873492.52485837,"Occurrence"
13068,27480,"Bangladesh","Cyclone",5845124.56472349,"Occurrence"
13068,27481,"Bangladesh","Cyclone",16275800.9488846,"Occurrence"
13068,27482,"Bangladesh","Cyclone",10671.1199045701,"Occurrence"
13069,27483,"Bangladesh","Cyclone",1752600.25261128,"Occurrence"
13069,27484,"Bangladesh","Cyclone",45374.6680231481,"Occurrence"
13069,27485,"Bangladesh","Cyclone",5975.98206222377,"Occurrence"
13070,27486,"Bangladesh","Cyclone",4585854.23966398,"Occurrence"
13070,27487,"Bangladesh","Cyclone",220782384.533802,"Occurrence"
13070,27488,"Bangladesh","Cyclone",344316.035349976,"Occurrence"
13070,27489,"Bangladesh","Cyclone",19826.4191542134,"Occurrence"
13070,27490,"Bangladesh","Cyclone",8069750.18831036,"Occurrence"
13070,27491,"Bangladesh","Cyclone",8909193.02826183,"Occurrence"
13072,27492,"Bangladesh","Cyclone",20824.3034789554,"Occurrence"
13073,27493,"Bangladesh","Cyclone",486999.306474849,"Occurrence"
13073,27494,"Bangladesh","Cyclone",4433402.27935213,"Occurrence"
13073,27495,"Bangladesh","Cyclone",7162744.96588012,"Occurrence"
13073,27496,"Bangladesh","Cyclone",7101039.62486402,"Occurrence"
13074,27497,"Bangladesh","Cyclone",400297.620654036,"Occurrence"
13074,27498,"Bangladesh","Cyclone",928545287.678296,"Occurrence"
13074,27499,"Bangladesh","Cyclone",915771.189136694,"Occurrence"
13075,27500,"Bangladesh","Cyclone",66500987.8113354,"Occurrence"
13075,27501,"Bangladesh","Cyclone",30372241.3459642,"Occurrence"
13075,27502,"Bangladesh","Cyclone",73793828.3416956,"Occurrence"
13075,27503,"Bangladesh","Cyclone",8866.31620182071,"Occurrence"
13076,27504,"Bangladesh","Cyclone",149774708.544567,"Occurrence"
13076,27505,"Bangladesh","Cyclone",2599410.81018053,"Occurrence"
13076,27506,"Bangladesh","Cyclone",223114.351983245,"Occurrence"
13077,27507,"Bangladesh","Cyclone",5171.20732886476,"Occurrence"
13077,27508,"Bangladesh","Cyclone",72456.4147326341,"Occurrence"
13077,27509,"Bangladesh","Cyclone",11546368.4383204,"Occurrence"
13077,27510,"Bangladesh","Cyclone",8722717.46089844,"Occurrence"
13078,27511,"Bangladesh","Cyclone",40885256.1383085,"Occurrence"
13078,27512,"Bangladesh","Cyclone",465277.915996803,"Occurrence"
13078,27513,"Bangladesh","Cyclone",85783626.8818343,"Occurrence"
13079,27514,"Bangladesh","Cyclone",73811.3331221998,"Occurrence"
13079,27515,"Bangladesh","Cyclone",38183803.9346394,"Occurrence"
13079,27516,"Bangladesh","Cyclone",28434.6340905084,"Occurrence"
13080,27517,"Bangladesh","Cyclone",19429.5604494617,"Occurrence"
13080,27518,"Bangladesh","Cyclone",323954052.587412,"Occurrence"
13080,27519,"Bangladesh","Cyclone",172752418.461894,"Occurrence"
13080,27520,"Bangladesh","Cyclone",13132467.3142464,"Occurrence"
13080,27521,"Bangladesh","Cyclone",20778667.0642229,"Occurrence"
13080,27522,"Bangladesh","Cyclone",1325312.09490606,"Occurrence"
13080,27523,"Bangladesh","Cyclone",1636112.3611411,"Occurrence"
13080,27524,"Bangladesh","Cyclone",342.488843468654,"Occurrence"
13081,27525,"Bangladesh","Cyclone",2466.23718276656,"Occurrence"
13082,27526,"Bangladesh","Cyclone",169776.353127857,"Occurrence"
13082,27527,"Bangladesh","Cyclone",25165.4935151282,"Occurrence"
13082,27528,"Bangladesh","Cyclone",38441.4711183673,"Occurrence"
13082,27529,"Bangladesh","Cyclone",1690876.70475763,"Occurrence"
13082,27530,"Bangladesh","Cyclone",3676076.92757691,"Occurrence"
13083,27531,"Bangladesh","Cyclone",442250.076252959,"Occurrence"
13084,27532,"Bangladesh","Cyclone",2005372252.33862,"Occurrence"
13085,27533,"Bangladesh","Cyclone",13991.205995838,"Occurrence"
13085,27534,"Bangladesh","Cyclone",185826153.832188,"Occurrence"
13085,27535,"Bangladesh","Cyclone",5115908.30325206,"Occurrence"
13086,27536,"Bangladesh","Cyclone",118329.758942297,"Occurrence"
13086,27537,"Bangladesh","Cyclone",127156.979603326,"Occurrence"
13087,27538,"Bangladesh","Cyclone",17956028.202983,"Occurrence"
13087,27539,"Bangladesh","Cyclone",162.940493101471,"Occurrence"
13087,27540,"Bangladesh","Cyclone",123389.416319166,"Occurrence"
13088,27541,"Bangladesh","Cyclone",252758.516473988,"Occurrence"
13088,27542,"Bangladesh","Cyclone",81447.0909602876,"Occurrence"
13091,27543,"Bangladesh","Cyclone",1178.93064170935,"Occurrence"
13091,27544,"Bangladesh","Cyclone",477769.297790835,"Occurrence"
13091,27545,"Bangladesh","Cyclone",89966.7817932647,"Occurrence"
13092,27546,"Bangladesh","Cyclone",1406802.24553614,"Occurrence"
13092,27547,"Bangladesh","Cyclone",25124.5209424417,"Occurrence"
13092,27548,"Bangladesh","Cyclone",2566025.21806739,"Occurrence"
13093,27549,"Bangladesh","Cyclone",1203011.13047994,"Occurrence"
13093,27550,"Bangladesh","Cyclone",5109.20246801191,"Occurrence"
13093,27551,"Bangladesh","Cyclone",419.203452636201,"Occurrence"
13093,27552,"Bangladesh","Cyclone",9528.10187433446,"Occurrence"
13094,27553,"Bangladesh","Cyclone",107451.003205333,"Occurrence"
13094,27554,"Bangladesh","Cyclone",305166307.541891,"Occurrence"
13094,27555,"Bangladesh","Cyclone",214246.348154327,"Occurrence"
13095,27556,"Bangladesh","Cyclone",58676.0673468791,"Occurrence"
13095,27557,"Bangladesh","Cyclone",10290.3550118478,"Occurrence"
13096,27558,"Bangladesh","Cyclone",45584785.4247631,"Occurrence"
13096,27559,"Bangladesh","Cyclone",6560.38735040226,"Occurrence"
13096,27560,"Bangladesh","Cyclone",66154655.2294999,"Occurrence"
13097,27561,"Bangladesh","Cyclone",2814.34894529107,"Occurrence"
13098,27562,"Bangladesh","Cyclone",6674.28878571096,"Occurrence"
13098,27563,"Bangladesh","Cyclone",341043939.059238,"Occurrence"
13098,27564,"Bangladesh","Cyclone",17.7041547378069,"Occurrence"
13098,27565,"Bangladesh","Cyclone",426400.081499967,"Occurrence"
13099,27566,"Bangladesh","Cyclone",117881.765635016,"Occurrence"
13099,27567,"Bangladesh","Cyclone",294442.454384122,"Occurrence"
13100,27568,"Bangladesh","Cyclone",910332.269117622,"Occurrence"
13101,27569,"Bangladesh","Cyclone",243734729.170359,"Occurrence"
13104,27570,"Bangladesh","Cyclone",61794.3580709824,"Occurrence"
13105,27571,"Bangladesh","Cyclone",12052.9519746534,"Occurrence"
13105,27572,"Bangladesh","Cyclone",806291.298816594,"Occurrence"
13105,27573,"Bangladesh","Cyclone",76875.067247326,"Occurrence"
13105,27574,"Bangladesh","Cyclone",34647.3540531666,"Occurrence"
13105,27575,"Bangladesh","Cyclone",9689908.24039301,"Occurrence"
13105,27576,"Bangladesh","Cyclone",12948134.1713187,"Occurrence"
13105,27577,"Bangladesh","Cyclone",182770.380382417,"Occurrence"
13105,27578,"Bangladesh","Cyclone",740552.35298123,"Occurrence"
13106,27579,"Bangladesh","Cyclone",5606173.6955212,"Occurrence"
13107,27580,"Bangladesh","Cyclone",161435.023683603,"Occurrence"
13107,27581,"Bangladesh","Cyclone",9506582.03543958,"Occurrence"
13108,27582,"Bangladesh","Cyclone",175393.027994334,"Occurrence"
13108,27583,"Bangladesh","Cyclone",50310279.0499696,"Occurrence"
13108,27584,"Bangladesh","Cyclone",165399.820038097,"Occurrence"
13109,27585,"Bangladesh","Cyclone",136172155.729229,"Occurrence"
13110,27586,"Bangladesh","Cyclone",9112513.29236315,"Occurrence"
13110,27587,"Bangladesh","Cyclone",6433.21807750584,"Occurrence"
13111,27588,"Bangladesh","Cyclone",1472590620.61566,"Occurrence"
13112,27589,"Bangladesh","Cyclone",44193.1347122716,"Occurrence"
13112,27590,"Bangladesh","Cyclone",1051285.71161763,"Occurrence"
13112,27591,"Bangladesh","Cyclone",4051768.80853078,"Occurrence"
13113,27592,"Bangladesh","Cyclone",8377948.41697874,"Occurrence"
13114,27593,"Bangladesh","Cyclone",979225.564511859,"Occurrence"
13114,27594,"Bangladesh","Cyclone",5829.42260603471,"Occurrence"
13114,27595,"Bangladesh","Cyclone",2040841.98949232,"Occurrence"
13115,27596,"Bangladesh","Cyclone",980274.896006527,"Occurrence"
13115,27597,"Bangladesh","Cyclone",2342735.72694624,"Occurrence"
13115,27598,"Bangladesh","Cyclone",1218634.19431389,"Occurrence"
13116,27599,"Bangladesh","Cyclone",3261692.95256385,"Occurrence"
13116,27600,"Bangladesh","Cyclone",837570.295476966,"Occurrence"
13117,27601,"Bangladesh","Cyclone",1199345.11633369,"Occurrence"
13117,27602,"Bangladesh","Cyclone",54645.6760494559,"Occurrence"
13117,27603,"Bangladesh","Cyclone",110046.064071902,"Occurrence"
13118,27604,"Bangladesh","Cyclone",1328667.17407006,"Occurrence"
13119,27605,"Bangladesh","Cyclone",4125.98894342593,"Occurrence"
13119,27606,"Bangladesh","Cyclone",48.8738225901328,"Occurrence"
13120,27607,"Bangladesh","Cyclone",5916823.57181488,"Occurrence"
13121,27608,"Bangladesh","Cyclone",823.718580279673,"Occurrence"
13121,27609,"Bangladesh","Cyclone",5517652.68795998,"Occurrence"
13121,27610,"Bangladesh","Cyclone",86415.1041554488,"Occurrence"
13124,27611,"Bangladesh","Cyclone",9284078.06428116,"Occurrence"
13124,27612,"Bangladesh","Cyclone",3417445.49205061,"Occurrence"
13124,27613,"Bangladesh","Cyclone",1248389.97735984,"Occurrence"
13125,27614,"Bangladesh","Cyclone",1735856.23466651,"Occurrence"
13125,27615,"Bangladesh","Cyclone",36168.0393423305,"Occurrence"
13126,27616,"Bangladesh","Cyclone",4160.63267563843,"Occurrence"
13126,27617,"Bangladesh","Cyclone",2904.94560779515,"Occurrence"
13127,27618,"Bangladesh","Cyclone",13812854.7230947,"Occurrence"
13128,27619,"Bangladesh","Cyclone",11742991.9954359,"Occurrence"
13128,27620,"Bangladesh","Cyclone",31103.9102299114,"Occurrence"
13129,27621,"Bangladesh","Cyclone",4283695.20777078,"Occurrence"
13129,27622,"Bangladesh","Cyclone",1036171.5129472,"Occurrence"
13130,27623,"Bangladesh","Cyclone",196609.379612887,"Occurrence"
13130,27624,"Bangladesh","Cyclone",62207180.6625877,"Occurrence"
13131,27625,"Bangladesh","Cyclone",105167.756688607,"Occurrence"
13131,27626,"Bangladesh","Cyclone",952134.826584356,"Occurrence"
13133,27627,"Bangladesh","Cyclone",19611803.9944969,"Occurrence"
13134,27628,"Bangladesh","Cyclone",31608.328135988,"Occurrence"
13135,27629,"Bangladesh","Cyclone",36883.9439223426,"Occurrence"
13136,27630,"Bangladesh","Cyclone",92234597.9912385,"Occurrence"
13136,27631,"Bangladesh","Cyclone",385158860.895354,"Occurrence"
13136,27632,"Bangladesh","Cyclone",43576.630432844,"Occurrence"
13136,27633,"Bangladesh","Cyclone",32799.392407181,"Occurrence"
13136,27634,"Bangladesh","Cyclone",12579275.4837196,"Occurrence"
13137,27635,"Bangladesh","Cyclone",4570.47188397009,"Occurrence"
13137,27636,"Bangladesh","Cyclone",1582076.24390398,"Occurrence"
13137,27637,"Bangladesh","Cyclone",9803928.03783016,"Occurrence"
13138,27638,"Bangladesh","Cyclone",298470.376500042,"Occurrence"
13138,27639,"Bangladesh","Cyclone",711327.264492567,"Occurrence"
13139,27640,"Bangladesh","Cyclone",320892.457679693,"Occurrence"
13139,27641,"Bangladesh","Cyclone",3752534.03306743,"Occurrence"
13139,27642,"Bangladesh","Cyclone",61709.5236670345,"Occurrence"
13140,27643,"Bangladesh","Cyclone",20167.9500064543,"Occurrence"
13140,27644,"Bangladesh","Cyclone",3539827.80391581,"Occurrence"
13140,27645,"Bangladesh","Cyclone",1252861.78552129,"Occurrence"
13141,27646,"Bangladesh","Cyclone",27837.0597069376,"Occurrence"
13142,27647,"Bangladesh","Cyclone",3973.60626764983,"Occurrence"
13143,27648,"Bangladesh","Cyclone",1291332.25013144,"Occurrence"
13144,27649,"Bangladesh","Cyclone",17840006.3621919,"Occurrence"
13145,27650,"Bangladesh","Cyclone",37589.1090701974,"Occurrence"
13145,27651,"Bangladesh","Cyclone",69369.4614325849,"Occurrence"
13147,27652,"Bangladesh","Cyclone",7741076.7912415,"Occurrence"
13147,27653,"Bangladesh","Cyclone",240614.810549192,"Occurrence"
13148,27654,"Bangladesh","Cyclone",1686832.1318874,"Occurrence"
13149,27655,"Bangladesh","Cyclone",807176.397834496,"Occurrence"
13149,27656,"Bangladesh","Cyclone",30084.7374891456,"Occurrence"
13149,27657,"Bangladesh","Cyclone",530572.433521877,"Occurrence"
13150,27658,"Bangladesh","Cyclone",2489544.58218097,"Occurrence"
13150,27659,"Bangladesh","Cyclone",595799.459586695,"Occurrence"
13150,27660,"Bangladesh","Cyclone",26480.078502617,"Occurrence"
13151,27661,"Bangladesh","Cyclone",3694808.82931965,"Occurrence"
13151,27662,"Bangladesh","Cyclone",755446.063646056,"Occurrence"
13151,27663,"Bangladesh","Cyclone",182655.746787171,"Occurrence"
13151,27664,"Bangladesh","Cyclone",6871722.81818276,"Occurrence"
13152,27665,"Bangladesh","Cyclone",9921.98296531132,"Occurrence"
13152,27666,"Bangladesh","Cyclone",29703466.60739,"Occurrence"
13152,27667,"Bangladesh","Cyclone",380208.472311957,"Occurrence"
13152,27668,"Bangladesh","Cyclone",51049.1547179878,"Occurrence"
13152,27669,"Bangladesh","Cyclone",793367.77619654,"Occurrence"
13153,27670,"Bangladesh","Cyclone",3055138.4748329,"Occurrence"
13153,27671,"Bangladesh","Cyclone",46621582.4160603,"Occurrence"
13155,27672,"Bangladesh","Cyclone",447.662272059284,"Occurrence"
13156,27673,"Bangladesh","Cyclone",97298166.5867261,"Occurrence"
13156,27674,"Bangladesh","Cyclone",55600.5553946808,"Occurrence"
13157,27675,"Bangladesh","Cyclone",131542312.621579,"Occurrence"
13157,27676,"Bangladesh","Cyclone",399394.896414877,"Occurrence"
13157,27677,"Bangladesh","Cyclone",286097.726795564,"Occurrence"
