Serial,Event,&quot;Region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
16788,PLAGUE,Oromiya,06/02/2009,0,0,0
16787,PLAGUE,Oromiya,07/10/2008,0,0,0
16786,PLAGUE,Oromiya,07/09/2008,0,0,0
16785,PLAGUE,Oromiya,20/01/2008,0,0,0
16784,PLAGUE,Oromiya,14/08/2008,0,0,0
16783,PLAGUE,Oromiya,07/09/2008,0,0,0
16782,PLAGUE,Oromiya,28/10/2008,0,0,0
16781,PLAGUE,Oromiya,07/09/2008,0,0,0
16780,PLAGUE,Oromiya,07/09/2008,0,0,0
16779,PLAGUE,Oromiya,07/09/2008,0,0,0
16778,PLAGUE,Oromiya,07/09/2008,0,0,0
16777,PLAGUE,Oromiya,07/09/2008,0,0,0
16776,PLAGUE,Oromiya,07/09/2008,0,0,0
16775,PLAGUE,Oromiya,07/09/2008,0,0,0
16774,PLAGUE,Oromiya,07/09/2008,0,0,0
16773,PLAGUE,Oromiya,07/09/2008,0,0,0
16772,PLAGUE,Oromiya,21/10/2008,0,0,0
16771,PLAGUE,Oromiya,07/09/2008,0,0,0
16770,PLAGUE,Oromiya,07/09/2008,0,0,0
16769,PLAGUE,Oromiya,11/05/2008,0,0,0
16768,PLAGUE,Oromiya,12/03/2008,0,0,0
16767,PLAGUE,Oromiya,15/08/2008,0,0,0
16766,PLAGUE,Oromiya,07/09/2008,0,0,0
16765,PLAGUE,Oromiya,01/03/2008,0,0,0
16764,PLAGUE,Oromiya,10/10/2008,0,0,0
16763,PLAGUE,Oromiya,28/10/2008,0,0,0
16762,PLAGUE,Oromiya,23/11/2008,0,0,0
16761,PLAGUE,Oromiya,19/11/2008,0,0,0
16760,PLAGUE,Oromiya,04/01/2009,0,0,0
16759,PLAGUE,Oromiya,30/03/2008,0,0,0
16758,PLAGUE,Oromiya,30/01/2008,0,0,0
16757,PLAGUE,Oromiya,03/06/2008,0,0,0
16756,PLAGUE,Oromiya,03/05/2008,0,0,0
16755,PLAGUE,Oromiya,03/05/2008,0,0,0
16754,PLAGUE,Oromiya,02/04/2008,0,0,0
16753,PLAGUE,Oromiya,03/06/2008,0,0,0
16752,PLAGUE,Oromiya,22/02/2008,0,0,0
16751,PLAGUE,Oromiya,11/04/2009,0,0,0
16750,PLAGUE,Oromiya,10/03/2009,0,0,0
16749,PLAGUE,Oromiya,18/04/2009,0,0,0
16665,PLAGUE,Oromiya,10/06/2008,0,0,0
16649,PLAGUE,Oromiya,11/06/2008,0,0,0
16648,PLAGUE,Oromiya,08/02/2008,0,0,0
16647,PLAGUE,Oromiya,18/05/2008,0,0,0
16646,PLAGUE,Oromiya,07/09/2008,0,0,0
16645,PLAGUE,Oromiya,18/05/2008,0,0,0
16644,PLAGUE,Oromiya,07/08/2008,0,0,0
16643,PLAGUE,Oromiya,09/06/2008,0,0,0
16642,PLAGUE,Oromiya,30/09/2008,0,0,0
16641,PLAGUE,Oromiya,16/06/2008,0,0,0
16640,PLAGUE,Oromiya,07/09/2008,0,0,0
16639,PLAGUE,Oromiya,07/09/2008,0,0,0
16638,PLAGUE,Oromiya,10/07/2008,0,0,0
16637,PLAGUE,Oromiya,12/05/2008,0,0,0
16636,PLAGUE,Oromiya,11/12/2008,0,0,0
16635,PLAGUE,Oromiya,11/10/2008,0,0,0
16634,PLAGUE,Oromiya,03/04/2008,0,0,0
16590,PLAGUE,Oromiya,10/08/2008,0,0,0
16589,PLAGUE,Oromiya,09/09/2008,0,0,0
16588,PLAGUE,Oromiya,24/07/2008,0,0,0
16587,PLAGUE,Oromiya,07/05/2008,0,0,0
16586,PLAGUE,Oromiya,07/08/2008,0,0,0
16585,PLAGUE,Oromiya,07/09/2007,0,0,0
16584,PLAGUE,Oromiya,07/09/2007,0,0,0
16583,PLAGUE,Oromiya,07/09/2007,0,0,0
16582,PLAGUE,Oromiya,07/09/2007,0,0,0
16581,PLAGUE,Oromiya,07/09/2007,0,0,0
16580,PLAGUE,Oromiya,07/09/2007,0,0,0
16579,PLAGUE,Oromiya,07/09/2007,0,0,0
16578,PLAGUE,Oromiya,29/05/2007,0,0,0
16577,PLAGUE,Oromiya,07/09/2008,0,0,0
16576,PLAGUE,Oromiya,01/10/2008,0,0,0
16575,PLAGUE,Oromiya,02/05/2008,0,0,0
16441,PLAGUE,Oromiya,19/10/2008,0,0,0
16440,PLAGUE,Oromiya,02/04/2008,0,0,0
16439,PLAGUE,Oromiya,10/05/2008,0,0,0
16438,PLAGUE,Oromiya,07/09/2008,0,0,0
16437,PLAGUE,Oromiya,02/07/2008,0,0,0
16436,PLAGUE,Oromiya,12/08/2008,0,0,0
16435,PLAGUE,Oromiya,28/11/2008,0,0,0
16434,PLAGUE,Oromiya,19/10/2008,0,0,0
16433,PLAGUE,Oromiya,01/06/2008,0,0,0
16432,PLAGUE,Oromiya,12/05/2008,0,0,0
16431,PLAGUE,Oromiya,07/09/2008,0,0,0
16430,PLAGUE,Oromiya,15/01/2008,0,0,0
16429,PLAGUE,Oromiya,16/03/2008,0,0,0
16428,PLAGUE,Oromiya,26/03/2008,0,0,0
16427,PLAGUE,Oromiya,04/04/2009,0,0,0
16426,PLAGUE,Oromiya,02/04/2008,0,0,0
16425,PLAGUE,Oromiya,09/03/2009,0,0,0
16424,PLAGUE,Oromiya,01/11/2008,0,0,0
16423,PLAGUE,Oromiya,09/11/2008,0,0,0
16422,PLAGUE,Oromiya,29/03/2008,0,0,0
16421,PLAGUE,Oromiya,07/09/2008,0,0,0
16420,PLAGUE,Oromiya,12/10/2008,0,0,0
16419,PLAGUE,Oromiya,30/06/2008,0,0,0
16418,PLAGUE,Oromiya,11/03/2008,0,0,0
16417,PLAGUE,Oromiya,07/09/2008,0,0,0
16416,PLAGUE,Oromiya,07/09/2008,0,0,0
16415,PLAGUE,Oromiya,07/09/2008,0,0,0
16414,PLAGUE,Oromiya,10/04/2009,0,0,0
16413,PLAGUE,Oromiya,07/09/2008,0,0,0
16412,PLAGUE,Oromiya,07/09/2008,0,0,0
16411,PLAGUE,Oromiya,26/03/2008,0,0,0
16410,PLAGUE,Oromiya,26/03/2008,0,0,0
16409,PLAGUE,Oromiya,03/01/2008,0,0,0
16408,PLAGUE,Oromiya,23/11/2008,0,0,0
16407,PLAGUE,Oromiya,26/09/2008,0,0,0
16406,PLAGUE,Oromiya,03/04/2008,0,0,0
16405,PLAGUE,Oromiya,12/01/2008,0,0,0
16404,PLAGUE,Oromiya,08/06/2008,0,0,0
16403,PLAGUE,Oromiya,05/12/2008,0,0,0
16402,PLAGUE,Oromiya,01/02/2008,0,0,0
16401,PLAGUE,Oromiya,11/02/2009,0,0,0
16400,PLAGUE,Oromiya,06/02/2009,0,0,0
16399,PLAGUE,Oromiya,01/02/2008,0,0,0
16398,PLAGUE,Oromiya,03/02/2008,0,0,0
16397,PLAGUE,Oromiya,04/12/2008,0,0,0
16396,PLAGUE,Oromiya,30/09/2008,0,0,0
16395,PLAGUE,Oromiya,12/02/2008,0,0,0
16394,PLAGUE,Oromiya,14/02/2008,0,0,0
16393,PLAGUE,Oromiya,19/03/2008,0,0,0
16392,PLAGUE,Oromiya,06/04/2008,0,0,0
16391,PLAGUE,Oromiya,02/12/2008,0,0,0
16390,PLAGUE,Oromiya,15/05/2008,0,0,0
16389,PLAGUE,Oromiya,07/09/2008,0,0,0
16388,PLAGUE,Oromiya,10/06/2008,0,0,0
16387,PLAGUE,Oromiya,24/04/2008,0,0,0
16386,PLAGUE,Oromiya,18/12/2008,0,0,0
16385,PLAGUE,Oromiya,03/03/2008,0,0,0
16384,PLAGUE,Oromiya,11/09/2008,0,0,0
16383,PLAGUE,Oromiya,22/05/2008,0,0,0
16382,PLAGUE,Oromiya,20/02/2008,0,0,0
16381,PLAGUE,Oromiya,06/02/2009,0,0,0
16380,PLAGUE,Oromiya,01/11/2008,0,0,0
16379,PLAGUE,Oromiya,18/12/2008,0,0,0
16378,PLAGUE,Oromiya,07/09/2008,0,0,0
16377,PLAGUE,Oromiya,14/01/2008,0,0,0
16376,PLAGUE,Oromiya,07/09/2008,0,0,0
16375,PLAGUE,Oromiya,24/02/2008,0,0,0
16374,PLAGUE,Oromiya,23/02/2008,0,0,0
16373,PLAGUE,Oromiya,27/02/2008,0,0,0
16372,PLAGUE,Oromiya,08/09/2008,0,0,0
16371,PLAGUE,Oromiya,08/01/2008,0,0,0
16370,PLAGUE,Oromiya,06/02/2008,0,0,0
16369,PLAGUE,Oromiya,28/01/2008,0,0,0
16368,PLAGUE,Oromiya,26/06/2008,0,0,0
16367,PLAGUE,Oromiya,01/03/2008,0,0,0
16366,PLAGUE,Oromiya,18/07/2008,0,0,0
16365,PLAGUE,Oromiya,29/05/2008,0,0,0
16364,PLAGUE,Oromiya,11/11/2008,0,0,0
16363,PLAGUE,Oromiya,18/01/2008,0,0,0
16362,PLAGUE,Oromiya,07/09/2008,0,0,0
16361,PLAGUE,Oromiya,16/04/2008,0,0,0
16360,PLAGUE,Oromiya,07/10/2008,0,0,0
16359,PLAGUE,Oromiya,12/04/2008,0,0,0
16358,PLAGUE,Oromiya,28/02/2008,0,0,0
16357,PLAGUE,Oromiya,07/10/2008,0,0,0
16356,PLAGUE,Oromiya,13/12/2008,0,0,0
16355,PLAGUE,Oromiya,03/09/2008,0,0,0
16354,PLAGUE,Oromiya,10/09/2008,0,0,0
16353,PLAGUE,Oromiya,01/10/2008,0,0,0
16352,PLAGUE,Oromiya,13/02/2008,0,0,0
16351,PLAGUE,Oromiya,08/10/2008,0,0,0
16350,PLAGUE,Oromiya,16/09/2008,0,0,0
16349,PLAGUE,Oromiya,11/07/2008,0,0,0
16348,PLAGUE,Oromiya,25/09/2008,0,0,0
16347,PLAGUE,Oromiya,29/05/2008,0,0,0
16346,PLAGUE,Oromiya,07/01/2008,0,0,0
16345,PLAGUE,Oromiya,08/01/2008,0,0,0
16344,PLAGUE,Oromiya,07/09/2008,0,0,0
16343,PLAGUE,Oromiya,20/01/2008,0,0,0
16342,PLAGUE,Oromiya,07/09/2008,0,0,0
16341,PLAGUE,Oromiya,17/08/2008,0,0,0
16340,PLAGUE,Oromiya,10/03/2008,0,0,0
16339,PLAGUE,Oromiya,07/09/2008,0,0,0
16338,PLAGUE,Oromiya,14/10/2008,0,0,0
16337,PLAGUE,Oromiya,07/09/2008,0,0,0
16336,PLAGUE,Oromiya,07/09/2008,0,0,0
16335,PLAGUE,Oromiya,07/09/2008,0,0,0
16334,PLAGUE,Oromiya,07/09/2008,0,0,0
16333,PLAGUE,Oromiya,02/03/2008,0,0,0
16332,PLAGUE,Oromiya,07/09/2008,0,0,0
16331,PLAGUE,Oromiya,07/09/2008,0,0,0
16330,PLAGUE,Oromiya,07/09/2008,0,0,0
16329,PLAGUE,Oromiya,07/09/2008,0,0,0
16328,PLAGUE,Oromiya,07/09/2008,0,0,0
16327,PLAGUE,Oromiya,07/09/2008,0,0,0
16326,PLAGUE,Oromiya,07/09/2008,0,0,0
16325,PLAGUE,Oromiya,26/01/2008,0,0,0
16324,PLAGUE,Oromiya,07/09/2008,0,0,0
16323,PLAGUE,Oromiya,07/09/2008,0,0,0
16322,PLAGUE,Oromiya,07/09/2008,0,0,0
16321,PLAGUE,Oromiya,07/09/2008,0,0,0
16320,PLAGUE,Oromiya,20/01/2008,0,0,0
16319,PLAGUE,Oromiya,07/09/2008,0,0,0
16318,PLAGUE,Oromiya,07/09/2008,0,0,0
16317,PLAGUE,Oromiya,07/09/2008,0,0,0
16316,PLAGUE,Oromiya,14/09/2008,0,0,0
16315,PLAGUE,Oromiya,15/09/2008,0,0,0
16314,PLAGUE,Oromiya,07/09/2008,0,0,0
16313,PLAGUE,Oromiya,07/09/2008,0,0,0
16312,PLAGUE,Oromiya,10/09/2008,0,0,0
16311,PLAGUE,Oromiya,07/09/2008,0,0,0
16310,PLAGUE,Oromiya,07/09/2008,0,0,0
16309,PLAGUE,Oromiya,07/09/2008,0,0,0
16308,PLAGUE,Oromiya,10/06/2008,0,0,0
16307,PLAGUE,Oromiya,27/09/2008,0,0,0
16306,PLAGUE,Oromiya,07/09/2008,0,0,0
16305,PLAGUE,Oromiya,07/09/2008,0,0,0
16304,PLAGUE,Oromiya,07/09/2008,0,0,0
16303,PLAGUE,Oromiya,07/09/2008,0,0,0
16302,PLAGUE,Oromiya,07/09/2008,0,0,0
16301,PLAGUE,Oromiya,07/09/2008,0,0,0
16300,PLAGUE,Oromiya,07/09/2008,0,0,0
16299,PLAGUE,Oromiya,07/09/2008,0,0,0
16298,PLAGUE,Oromiya,07/09/2008,0,0,0
16297,PLAGUE,Oromiya,07/09/2008,0,0,0
16296,PLAGUE,Oromiya,07/09/2008,0,0,0
16295,PLAGUE,Oromiya,07/09/2008,0,0,0
16294,PLAGUE,Oromiya,06/02/2009,0,0,0
16293,PLAGUE,Oromiya,07/09/2008,0,0,0
16292,PLAGUE,Oromiya,07/09/2008,0,0,0
16291,PLAGUE,Oromiya,07/09/2008,0,0,0
16290,PLAGUE,Oromiya,07/09/2008,0,0,0
16289,PLAGUE,Oromiya,07/09/2008,0,0,0
16288,PLAGUE,Oromiya,07/09/2008,0,0,0
16287,PLAGUE,Oromiya,11/04/2008,0,0,0
16286,PLAGUE,Oromiya,03/06/2008,0,0,0
16285,PLAGUE,Oromiya,16/08/2008,0,0,0
16284,PLAGUE,Oromiya,02/08/2008,0,0,0
16283,PLAGUE,Oromiya,17/03/2008,0,0,0
16282,PLAGUE,Oromiya,06/05/2008,0,0,0
16281,PLAGUE,Oromiya,07/09/2008,0,0,0
16280,PLAGUE,Oromiya,07/09/2008,0,0,0
16279,PLAGUE,Oromiya,12/01/2009,0,0,0
16278,PLAGUE,Oromiya,08/04/2009,0,0,0
16277,PLAGUE,Oromiya,07/09/2008,0,0,0
16276,PLAGUE,Oromiya,07/09/2008,0,0,0
16275,PLAGUE,Oromiya,12/01/2009,0,0,0
16274,PLAGUE,Oromiya,12/01/2009,0,0,0
16273,PLAGUE,Oromiya,12/01/2009,0,0,0
16272,PLAGUE,Oromiya,18/11/2008,0,0,0
16037,PLAGUE,Oromiya,12/09/2008,0,0,0
16036,PLAGUE,Oromiya,10/10/2008,0,0,0
16035,PLAGUE,Oromiya,29/11/2008,0,0,0
16034,PLAGUE,Oromiya,12/04/2008,0,0,0
16033,PLAGUE,Oromiya,07/09/2008,0,0,0
16032,PLAGUE,Oromiya,09/02/2009,0,0,0
16031,PLAGUE,Oromiya,06/04/2009,0,0,0
16030,PLAGUE,Oromiya,16/01/2008,0,0,0
16029,PLAGUE,Oromiya,16/01/2008,0,0,0
16028,PLAGUE,Oromiya,28/10/2008,0,0,0
16027,PLAGUE,Oromiya,11/12/2008,0,0,0
16026,PLAGUE,Oromiya,07/09/2008,0,0,0
16025,PLAGUE,Oromiya,07/09/2008,0,0,0
16024,PLAGUE,Oromiya,07/09/2008,0,0,0
16023,PLAGUE,Oromiya,07/09/2008,0,0,0
16022,PLAGUE,Oromiya,07/09/2008,0,0,0
16021,PLAGUE,Oromiya,07/09/2008,0,0,0
16020,PLAGUE,Oromiya,07/09/2008,0,0,0
16019,PLAGUE,Oromiya,07/09/2008,0,0,0
16018,PLAGUE,Oromiya,07/09/2008,0,0,0
16017,PLAGUE,Oromiya,07/09/2008,0,0,0
16016,PLAGUE,Oromiya,07/09/2008,0,0,0
16015,PLAGUE,Oromiya,07/09/2008,0,0,0
16014,PLAGUE,Oromiya,26/03/2008,0,0,0
16013,PLAGUE,Oromiya,26/03/2008,0,0,0
16012,PLAGUE,Oromiya,10/06/2008,0,0,0
16011,PLAGUE,Oromiya,10/06/2008,0,0,0
16010,PLAGUE,Oromiya,10/06/2008,0,0,0
16009,PLAGUE,Oromiya,07/04/2008,0,0,0
16008,PLAGUE,Oromiya,26/05/2008,0,0,0
16007,PLAGUE,Oromiya,11/06/2008,0,0,0
16006,PLAGUE,Oromiya,07/09/2008,0,0,0
16005,PLAGUE,Oromiya,25/04/2008,0,0,0
16004,PLAGUE,Oromiya,23/02/2008,0,0,0
16003,PLAGUE,Oromiya,28/01/2008,0,0,0
16002,PLAGUE,Oromiya,18/05/2008,0,0,0
16001,PLAGUE,Oromiya,15/11/2008,0,0,0
16000,PLAGUE,Oromiya,23/05/2008,0,0,0
15999,PLAGUE,Oromiya,27/06/2008,0,0,0
15998,PLAGUE,Oromiya,18/08/2008,0,0,0
15997,PLAGUE,Oromiya,11/12/2008,0,0,0
15996,PLAGUE,Oromiya,25/01/2008,0,0,0
15995,PLAGUE,Oromiya,25/12/2007,0,0,0
15994,PLAGUE,Oromiya,07/09/2008,0,0,0
15993,PLAGUE,Oromiya,07/09/2008,0,0,0
15992,PLAGUE,Oromiya,07/09/2008,0,0,0
15991,PLAGUE,Oromiya,07/09/2008,0,0,0
15990,PLAGUE,Oromiya,30/11/2008,0,0,0
15989,PLAGUE,Oromiya,06/10/2008,0,0,0
15988,PLAGUE,Oromiya,07/06/2008,0,0,0
15987,PLAGUE,Oromiya,07/09/2008,0,0,0
15986,PLAGUE,Oromiya,10/12/2008,0,0,0
15985,PLAGUE,Oromiya,07/09/2008,0,0,0
15984,PLAGUE,Oromiya,07/09/2008,0,0,0
15983,PLAGUE,Oromiya,07/09/2008,0,0,0
15982,PLAGUE,Oromiya,07/09/2008,0,0,0
15981,PLAGUE,Oromiya,07/09/2008,0,0,0
15980,PLAGUE,Oromiya,18/01/2008,0,0,0
15979,PLAGUE,Oromiya,07/09/2008,0,0,0
15978,PLAGUE,Oromiya,07/09/2008,0,0,0
15977,PLAGUE,Oromiya,07/09/2008,0,0,0
15976,PLAGUE,Oromiya,10/07/2008,0,0,0
15975,PLAGUE,Oromiya,07/09/2008,0,0,0
15974,PLAGUE,Oromiya,07/09/2008,0,0,0
15973,PLAGUE,Oromiya,10/01/2008,0,0,0
15972,PLAGUE,Oromiya,07/09/2008,0,0,0
15971,PLAGUE,Oromiya,07/09/2008,0,0,0
15970,PLAGUE,Oromiya,07/09/2008,0,0,0
15969,PLAGUE,Oromiya,07/09/2008,0,0,0
15968,PLAGUE,Oromiya,07/09/2008,0,0,0
15967,PLAGUE,Oromiya,07/09/2008,0,0,0
15966,PLAGUE,Oromiya,27/05/2008,0,0,0
15965,PLAGUE,Oromiya,04/07/2009,0,0,0
15964,PLAGUE,Oromiya,10/03/2009,0,0,0
15963,PLAGUE,Oromiya,10/04/2009,0,0,0
15962,PLAGUE,Oromiya,18/04/2009,0,0,0
15961,PLAGUE,Oromiya,07/09/2008,0,0,0
15960,PLAGUE,Oromiya,18/11/2008,0,0,0
15959,PLAGUE,Oromiya,07/09/2008,0,0,0
15958,PLAGUE,Oromiya,12/01/2009,0,0,0
15957,PLAGUE,Oromiya,12/01/2009,0,0,0
15956,PLAGUE,Oromiya,12/01/2009,0,0,0
15955,PLAGUE,Oromiya,12/01/2009,0,0,0
15489,PLAGUE,Oromiya,13/10/2008,0,0,0
15488,PLAGUE,Oromiya,01/10/2008,0,0,0
15487,PLAGUE,Oromiya,10/02/2009,0,0,0
15486,PLAGUE,Oromiya,12/03/2009,0,0,0
15485,PLAGUE,Oromiya,18/10/2008,0,0,0
15484,PLAGUE,Oromiya,20/03/2008,0,0,0
15483,PLAGUE,Oromiya,08/03/2009,0,0,0
15482,PLAGUE,Oromiya,09/11/2008,0,0,0
15481,PLAGUE,Oromiya,16/01/2008,0,0,0
15480,PLAGUE,Oromiya,05/03/2009,0,0,0
15479,PLAGUE,Oromiya,16/03/2008,0,0,0
15478,PLAGUE,Oromiya,16/01/2008,0,0,0
15477,PLAGUE,Oromiya,09/03/2009,0,0,0
15476,PLAGUE,Oromiya,22/03/2008,0,0,0
15475,PLAGUE,Oromiya,07/09/2008,0,0,0
15474,PLAGUE,Oromiya,04/04/2009,0,0,0
15473,PLAGUE,Oromiya,07/09/2008,0,0,0
15472,PLAGUE,Oromiya,07/09/2008,0,0,0
15471,PLAGUE,Oromiya,07/09/2008,0,0,0
15470,PLAGUE,Oromiya,07/09/2008,0,0,0
15469,PLAGUE,Oromiya,07/09/2008,0,0,0
15468,PLAGUE,Oromiya,06/04/2009,0,0,0
15467,PLAGUE,Oromiya,26/03/2008,0,0,0
15466,PLAGUE,Oromiya,17/03/2008,0,0,0
15465,PLAGUE,Oromiya,03/04/2008,0,0,0
15464,PLAGUE,Oromiya,16/04/2008,0,0,0
15463,PLAGUE,Oromiya,03/04/2008,0,0,0
15462,PLAGUE,Oromiya,03/01/2008,0,0,0
15461,PLAGUE,Oromiya,25/01/2008,0,0,0
15460,PLAGUE,Oromiya,13/11/2008,0,0,0
15459,PLAGUE,Oromiya,03/08/2008,0,0,0
15458,PLAGUE,Oromiya,17/11/2008,0,0,0
15457,PLAGUE,Oromiya,08/10/2008,0,0,0
15456,PLAGUE,Oromiya,25/07/2008,0,0,0
15455,PLAGUE,Oromiya,16/05/2008,0,0,0
15454,PLAGUE,Oromiya,28/09/2008,0,0,0
15453,PLAGUE,Oromiya,07/09/2009,0,0,0
15452,PLAGUE,Oromiya,07/09/2009,0,0,0
15451,PLAGUE,Oromiya,07/09/2008,0,0,0
15450,PLAGUE,Oromiya,07/09/2008,0,0,0
15449,PLAGUE,Oromiya,29/09/2008,0,0,0
15448,PLAGUE,Oromiya,07/09/2008,0,0,0
15447,PLAGUE,Oromiya,07/12/2008,0,0,0
15446,PLAGUE,Oromiya,07/09/2008,0,0,0
15445,PLAGUE,Oromiya,07/09/2008,0,0,0
15444,PLAGUE,Oromiya,10/07/2008,0,0,0
15443,PLAGUE,Oromiya,07/09/2008,0,0,0
15442,PLAGUE,Oromiya,07/09/2009,0,0,0
15441,PLAGUE,Oromiya,25/01/2008,0,0,0
15440,PLAGUE,Oromiya,07/09/2008,0,0,0
15439,PLAGUE,Oromiya,07/09/2008,0,0,0
15438,PLAGUE,Oromiya,07/09/2008,0,0,0
15437,PLAGUE,Oromiya,02/03/2008,0,0,0
15436,PLAGUE,Oromiya,07/09/2008,0,0,0
15435,PLAGUE,Oromiya,07/09/2008,0,0,0
15434,PLAGUE,Oromiya,07/09/2008,0,0,0
15433,PLAGUE,Oromiya,07/09/2008,0,0,0
15432,PLAGUE,Oromiya,07/09/2008,0,0,0
15431,PLAGUE,Oromiya,07/09/2008,0,0,0
15430,PLAGUE,Oromiya,07/09/2008,0,0,0
15429,PLAGUE,Oromiya,07/09/2008,0,0,0
15428,PLAGUE,Oromiya,07/09/2008,0,0,0
15427,PLAGUE,Oromiya,07/09/2008,0,0,0
15426,PLAGUE,Oromiya,07/09/2008,0,0,0
15425,PLAGUE,Oromiya,07/09/2008,0,0,0
15424,PLAGUE,Oromiya,07/09/2008,0,0,0
15423,PLAGUE,Oromiya,12/02/2008,0,0,0
15422,PLAGUE,Oromiya,02/05/2008,0,0,0
15421,PLAGUE,Oromiya,02/04/2008,0,0,0
15420,PLAGUE,Oromiya,14/10/2008,0,0,0
15419,PLAGUE,Oromiya,07/09/2008,0,0,0
15418,PLAGUE,Oromiya,07/09/2008,0,0,0
15417,PLAGUE,Oromiya,07/09/2008,0,0,0
15416,PLAGUE,Oromiya,07/09/2008,0,0,0
15396,PLAGUE,Oromiya,07/09/1996,0,0,0
15354,PLAGUE,Oromiya,07/09/2004,0,0,0
15353,PLAGUE,Oromiya,07/09/2004,0,0,0
15352,PLAGUE,Oromiya,07/09/2005,0,0,0
15351,PLAGUE,Oromiya,07/09/2007,0,0,0
15350,PLAGUE,Oromiya,07/09/2007,0,0,0
15349,PLAGUE,Oromiya,07/09/2007,0,0,0
15348,PLAGUE,Oromiya,07/09/2007,0,0,0
15347,PLAGUE,Oromiya,07/09/2007,0,0,0
15346,PLAGUE,Oromiya,07/09/2007,0,0,0
15345,PLAGUE,Oromiya,07/09/2007,0,0,0
15344,PLAGUE,Oromiya,07/09/2007,0,0,0
15343,PLAGUE,Oromiya,07/09/2007,0,0,0
15342,PLAGUE,Oromiya,07/09/2007,0,0,0
15341,PLAGUE,Oromiya,07/09/2007,0,0,0
15340,PLAGUE,Oromiya,07/09/2007,0,0,0
15339,PLAGUE,Oromiya,07/09/2007,0,0,0
15338,PLAGUE,Oromiya,07/09/2007,0,0,0
15337,PLAGUE,Oromiya,07/09/2007,0,0,0
15336,PLAGUE,Oromiya,07/09/2007,0,0,0
15335,PLAGUE,Oromiya,07/09/2007,0,0,0
15334,PLAGUE,Oromiya,07/09/2007,0,0,0
15333,PLAGUE,Oromiya,07/09/2007,0,0,0
15332,PLAGUE,Oromiya,07/09/2007,0,0,0
15331,PLAGUE,Oromiya,07/09/2007,0,0,0
15330,PLAGUE,Oromiya,07/09/2007,0,0,0
15329,PLAGUE,Oromiya,07/09/2007,0,0,0
15328,PLAGUE,Oromiya,07/09/2007,0,0,0
15327,PLAGUE,Oromiya,07/09/2007,0,0,0
15326,PLAGUE,Oromiya,07/09/2007,0,0,0
15325,PLAGUE,Oromiya,07/09/2007,0,0,0
15324,PLAGUE,Oromiya,07/09/2007,0,0,0
15323,PLAGUE,Oromiya,07/09/2007,0,0,0
15322,PLAGUE,Oromiya,07/09/2007,0,0,0
15321,PLAGUE,Oromiya,07/09/2007,0,0,0
15320,PLAGUE,Oromiya,07/09/2007,0,0,0
15319,PLAGUE,Oromiya,07/09/2007,0,0,0
15318,PLAGUE,Oromiya,07/09/2007,0,0,0
15317,PLAGUE,Oromiya,07/09/2007,0,0,0
15233,PLAGUE,Oromiya,07/09/2007,0,0,0
15232,PLAGUE,Oromiya,07/09/2007,0,0,0
15231,PLAGUE,Oromiya,07/09/2007,0,0,0
15230,PLAGUE,Oromiya,07/09/2007,0,0,0
15229,PLAGUE,Oromiya,07/09/2007,0,0,0
15228,PLAGUE,Oromiya,07/09/2007,0,0,0
15227,PLAGUE,Oromiya,07/09/2007,0,0,0
15226,PLAGUE,Oromiya,07/09/2007,0,0,0
15225,PLAGUE,Oromiya,07/09/2007,0,0,0
15224,PLAGUE,Oromiya,07/09/2007,0,0,0
15223,PLAGUE,Oromiya,07/09/2007,0,0,0
15222,PLAGUE,Oromiya,07/09/2007,0,0,0
15221,PLAGUE,Oromiya,07/09/2007,0,0,0
15220,PLAGUE,Oromiya,07/09/2007,0,0,0
15219,PLAGUE,Oromiya,07/09/2007,0,0,0
15218,PLAGUE,Oromiya,07/09/2007,0,0,0
15217,PLAGUE,Oromiya,07/09/2007,0,0,0
15216,PLAGUE,Oromiya,07/09/2007,0,0,0
15215,PLAGUE,Oromiya,07/09/2007,0,0,0
15214,PLAGUE,Oromiya,07/09/2007,0,0,0
15213,PLAGUE,Oromiya,07/09/2007,0,0,0
15212,PLAGUE,Oromiya,07/09/2007,0,0,0
15131,PLAGUE,Oromiya,07/09/2007,0,0,0
15130,PLAGUE,Oromiya,07/09/2007,0,0,0
15129,PLAGUE,Oromiya,07/09/2007,0,0,0
15128,PLAGUE,Oromiya,07/09/2007,0,0,0
15127,PLAGUE,Oromiya,07/09/2007,0,0,0
14732,PLAGUE,Oromiya,07/09/2007,0,0,0
14731,PLAGUE,Oromiya,07/09/2007,0,0,0
14586,PLAGUE,Oromiya,07/09/2007,0,0,0
14585,PLAGUE,Oromiya,07/09/2007,0,0,0
14584,PLAGUE,Oromiya,07/09/2007,0,0,0
14583,PLAGUE,Oromiya,07/09/2007,0,0,0
14582,PLAGUE,Oromiya,07/09/2007,0,0,0
14581,PLAGUE,Oromiya,07/09/2007,0,0,0
14580,PLAGUE,Oromiya,07/09/2007,0,0,0
14579,PLAGUE,Oromiya,07/09/2007,0,0,0
14578,PLAGUE,Oromiya,07/09/2007,0,0,0
14577,PLAGUE,Oromiya,07/09/2007,0,0,0
14576,PLAGUE,Oromiya,07/09/2007,0,0,0
14537,PLAGUE,Oromiya,07/09/2007,0,0,0
14536,PLAGUE,Oromiya,07/09/2007,0,0,0
