Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
100972,FLOOD,Far Western Region,30/07/2010,0,405,0
100971,FLOOD,Far Western Region,30/07/2010,0,405,0
100970,THUNDERSTORM,Mid-Western Region,29/07/2010,0,0,0
100969,EPIDEMIC,Mid-Western Region,30/07/2010,0,12,0
100968,EPIDEMIC,Mid-Western Region,30/07/2010,0,12,0
100967,EPIDEMIC,Mid-Western Region,30/07/2010,0,12,0
100966,EPIDEMIC,Mid-Western Region,30/07/2010,0,0,0
100965,EPIDEMIC,Mid-Western Region,30/07/2010,0,463,0
100964,STRONG WIND,Mid-Western Region,30/07/2010,0,0,0
100963,FLOOD,Western Region,30/07/2010,0,0,0
100962,ACCIDENT,Far Western Region,30/07/2010,0,0,0
100961,ACCIDENT,Eastern Region,29/07/2010,0,291,0
100960,ACCIDENT,Eastern Region,28/07/2010,0,0,0
100959,ACCIDENT,Eastern Region,28/07/2010,0,0,0
100958,ACCIDENT,Eastern Region,28/07/2010,0,0,0
100957,FLOOD,Mid-Western Region,29/07/2010,0,194,0
100956,FLOOD,Mid-Western Region,29/07/2010,0,129,0
100955,FIRE,Eastern Region,29/07/2010,0,5,0
100954,FLOOD,Eastern Region,29/07/2010,0,0,0
100953,EPIDEMIC,Mid-Western Region,28/07/2010,0,0,0
100952,EPIDEMIC,Mid-Western Region,29/07/2010,0,250,0
100951,ACCIDENT,Central Region,28/07/2010,0,0,0
100950,ACCIDENT,Eastern Region,28/07/2010,0,0,0
100949,ACCIDENT,Western Region,28/07/2010,0,0,0
100948,BOAT CAPSIZE,Western Region,28/07/2010,0,0,0
100947,ACCIDENT,Western Region,27/07/2010,0,0,0
100946,ACCIDENT,Western Region,28/07/2010,0,0,0
100945,ACCIDENT,Mid-Western Region,28/07/2010,0,0,0
100944,ACCIDENT,Eastern Region,28/07/2010,0,0,0
100943,LANDSLIDE,Central Region,27/07/2010,0,0,0
100942,THUNDERSTORM,Central Region,26/07/2010,0,0,0
100941,THUNDERSTORM,Central Region,26/07/2010,0,0,0
100940,THUNDERSTORM,Western Region,26/07/2010,0,16,0
100939,LANDSLIDE,Far Western Region,27/07/2010,0,0,0
100938,EPIDEMIC,Mid-Western Region,26/07/2010,0,60,0
100937,ACCIDENT,Eastern Region,27/07/2010,0,0,0
100936,LANDSLIDE,Far Western Region,27/07/2010,0,59,0
100935,ACCIDENT,Central Region,24/07/2010,0,0,0
100934,ACCIDENT,Eastern Region,25/07/2010,0,0,0
100933,LANDSLIDE,Western Region,26/07/2010,0,0,0
100932,THUNDERSTORM,Central Region,26/07/2010,0,0,0
100931,ACCIDENT,Far Western Region,25/07/2010,0,0,0
100930,FIRE,Central Region,24/07/2010,0,5,0
100929,ACCIDENT,Far Western Region,24/07/2010,0,0,0
100928,ACCIDENT,Eastern Region,24/07/2010,0,0,0
100927,ACCIDENT,Mid-Western Region,25/07/2010,0,1500,0
100926,FIRE,Central Region,23/07/2010,0,5,0
100925,EPIDEMIC,Western Region,24/07/2010,0,5,0
100924,ACCIDENT,Western Region,24/07/2010,0,0,0
100923,FLOOD,Western Region,24/07/2010,0,5,0
100922,FLOOD,Eastern Region,24/07/2010,0,5,0
100921,ACCIDENT,Eastern Region,24/07/2010,0,0,0
100920,FLOOD,Eastern Region,23/07/2010,0,5,0
100919,ACCIDENT,Central Region,24/07/2010,0,0,0
100918,ACCIDENT,Western Region,23/07/2010,0,0,0
100917,FLOOD,Eastern Region,24/07/2010,0,10,0
100916,ACCIDENT,Eastern Region,24/07/2010,0,0,0
100915,FLOOD,Eastern Region,24/07/2010,0,15,0
100914,ACCIDENT,Mid-Western Region,23/07/2010,0,0,0
100912,ACCIDENT,Central Region,23/07/2010,0,0,0
100910,ACCIDENT,Mid-Western Region,23/07/2010,0,0,0
100909,EPIDEMIC,Mid-Western Region,23/07/2010,0,100,0
100908,STRUCT.COLLAPSE,Mid-Western Region,22/07/2010,0,10,0
100907,ACCIDENT,Eastern Region,22/07/2010,0,0,0
100906,LANDSLIDE,Western Region,21/07/2010,0,97,0
100905,LANDSLIDE,Western Region,21/07/2010,0,5,0
100904,ACCIDENT,Western Region,22/07/2010,0,0,0
100903,FIRE,Western Region,22/07/2010,0,11,0
100902,LANDSLIDE,Western Region,22/07/2010,0,0,0
100901,FLOOD,Central Region,21/07/2010,0,0,0
100900,FLOOD,Central Region,21/07/2010,0,0,0
100899,FLOOD,Western Region,20/07/2010,0,0,0
100898,FLOOD,Eastern Region,20/07/2010,0,0,0
101731,FLOOD,Eastern Region,20/07/2010,0,0,0
100896,LANDSLIDE,Western Region,21/07/2010,0,0,0
100894,FLOOD,Eastern Region,21/07/2010,0,540,0
100893,FLOOD,Eastern Region,21/07/2010,0,504,0
100892,FLOOD,Eastern Region,21/07/2010,0,1331,0
100891,FLOOD,Eastern Region,21/07/2010,0,577,0
100890,ACCIDENT,Eastern Region,21/07/2010,0,0,0
100889,FLOOD,Western Region,21/07/2010,0,4115,0
100888,FLOOD,Central Region,20/07/2010,0,0,0
100887,FLOOD,Western Region,20/07/2010,0,16,0
100886,FLOOD,Mid-Western Region,21/07/2010,0,0,0
100885,LANDSLIDE,Far Western Region,20/07/2010,0,11,0
100884,LANDSLIDE,Far Western Region,20/07/2010,0,5,0
100883,THUNDERSTORM,Eastern Region,20/07/2010,0,0,0
100882,FLOOD,Eastern Region,21/07/2010,0,3500,0
100881,FLOOD,Eastern Region,21/07/2010,0,2030,0
100880,FLOOD,Far Western Region,21/07/2010,0,2160,0
100879,FLOOD,Eastern Region,21/07/2010,0,2542,0
100878,LANDSLIDE,Mid-Western Region,19/07/2010,0,0,0
100876,FLOOD,Eastern Region,19/07/2010,0,5,0
100875,LANDSLIDE,Eastern Region,19/07/2010,0,239,0
100874,EPIDEMIC,Mid-Western Region,19/07/2010,0,74,0
100873,LANDSLIDE,Western Region,20/07/2010,0,0,0
100872,FLOOD,Mid-Western Region,18/07/2010,0,10,0
100871,LANDSLIDE,Mid-Western Region,18/07/2010,0,5,0
100870,FLOOD,Eastern Region,20/07/2010,0,5,0
100869,FLOOD,Eastern Region,20/07/2010,0,52,0
100868,FLOOD,Eastern Region,20/07/2010,0,21,0
100867,ACCIDENT,Central Region,20/07/2010,0,0,0
100866,FLOOD,Far Western Region,20/07/2010,0,32,0
100865,FLOOD,Far Western Region,20/07/2010,0,281,0
100864,FLOOD,Far Western Region,20/07/2010,0,102,0
100863,FLOOD,Eastern Region,19/07/2010,0,12,0
100862,FLOOD,Eastern Region,19/07/2010,0,0,0
100861,FLOOD,Mid-Western Region,19/07/2010,0,81,0
100860,FLOOD,Far Western Region,18/07/2010,0,54,0
100859,FLOOD,Far Western Region,18/07/2010,0,103,0
100858,ACCIDENT,Central Region,19/07/2010,0,0,0
100857,LANDSLIDE,Eastern Region,19/07/2010,0,0,0
100855,FLOOD,Eastern Region,19/07/2010,0,405,0
100854,FLOOD,Far Western Region,19/07/2010,0,76,0
100853,FLOOD,Far Western Region,19/07/2010,0,378,0
100852,FLOOD,Far Western Region,19/07/2010,0,291,0
100851,FLOOD,Far Western Region,19/07/2010,0,1705,0
100850,THUNDERSTORM,Far Western Region,19/07/2010,0,0,0
100849,LANDSLIDE,Mid-Western Region,19/07/2010,0,0,0
100848,FLOOD,Mid-Western Region,19/07/2010,0,0,0
100847,FLOOD,Mid-Western Region,19/07/2010,0,7,0
100845,THUNDERSTORM,Central Region,18/07/2010,0,0,0
100844,THUNDERSTORM,Central Region,18/07/2010,0,0,0
100843,THUNDERSTORM,Central Region,18/07/2010,0,0,0
100842,THUNDERSTORM,Central Region,18/07/2010,0,0,0
100841,FLOOD,Eastern Region,18/07/2010,0,0,0
100840,FLOOD,Eastern Region,18/07/2010,0,38,0
100839,FLOOD,Eastern Region,18/07/2010,0,81,0
100838,FLOOD,Eastern Region,18/07/2010,0,540,0
100837,FLOOD,Eastern Region,17/07/2010,0,187,0
100836,ACCIDENT,Western Region,18/07/2010,0,0,0
100835,ACCIDENT,Eastern Region,17/07/2010,0,0,0
100833,FLOOD,Eastern Region,17/07/2010,0,216,0
100832,FLOOD,Eastern Region,17/07/2010,0,1620,0
100831,FIRE,Central Region,17/07/2010,0,5,0
100829,LANDSLIDE,Central Region,17/07/2010,0,0,0
100828,FLOOD,Eastern Region,17/07/2010,0,0,0
100827,LANDSLIDE,Eastern Region,17/07/2010,0,0,0
100826,ACCIDENT,Central Region,17/07/2010,0,0,0
100825,FLOOD,Central Region,16/07/2010,0,312,0
100824,LANDSLIDE,Central Region,16/07/2010,0,5,0
100823,ACCIDENT,Far Western Region,17/07/2010,0,0,0
100822,FLOOD,Eastern Region,16/07/2010,0,11,0
100821,FLOOD,Eastern Region,16/07/2010,0,1820,0
100820,LANDSLIDE,Mid-Western Region,15/07/2010,0,0,0
100819,LANDSLIDE,Western Region,16/07/2010,0,5,0
100818,EPIDEMIC,Mid-Western Region,14/07/2010,0,21,0
100817,STRUCT.COLLAPSE,Central Region,15/07/2010,0,5,0
100816,EPIDEMIC,Mid-Western Region,15/07/2010,0,28,0
100814,FLOOD,Central Region,13/07/2010,0,32,0
100813,EPIDEMIC,Mid-Western Region,13/07/2010,0,5,0
100812,LANDSLIDE,Western Region,14/07/2010,0,540,0
100811,ACCIDENT,Central Region,14/07/2010,0,0,0
100810,FIRE,Central Region,13/07/2010,0,7,0
100809,LANDSLIDE,Far Western Region,12/07/2010,0,0,0
100807,ACCIDENT,Mid-Western Region,13/07/2010,0,0,0
100806,EPIDEMIC,Eastern Region,12/07/2010,0,0,0
100805,LANDSLIDE,Eastern Region,12/07/2010,0,12,0
100804,THUNDERSTORM,Mid-Western Region,12/07/2010,0,0,0
100803,ACCIDENT,Western Region,13/07/2010,0,0,0
100802,LANDSLIDE,Eastern Region,13/07/2010,0,1350,0
100801,STRONG WIND,Mid-Western Region,12/07/2010,0,0,0
100800,LANDSLIDE,Eastern Region,11/07/2010,0,11,0
100799,FLOOD,Eastern Region,11/07/2010,0,540,0
100798,LANDSLIDE,Western Region,11/07/2010,0,1924,0
100797,ACCIDENT,Mid-Western Region,12/07/2010,0,0,0
100796,ACCIDENT,Western Region,11/07/2010,0,0,0
100795,FLOOD,Central Region,11/07/2010,0,1000,0
100794,EPIDEMIC,Mid-Western Region,11/07/2010,0,0,0
100793,EPIDEMIC,Mid-Western Region,11/07/2010,0,0,0
100792,FLOOD,Western Region,10/07/2010,0,119,0
100791,FLOOD,Mid-Western Region,11/07/2010,0,0,0
100790,FLOOD,Eastern Region,11/07/2010,0,102,0
100789,ACCIDENT,Eastern Region,11/07/2010,0,0,0
100788,LANDSLIDE,Western Region,11/07/2010,0,5,0
100787,LANDSLIDE,Western Region,11/07/2010,0,11,0
100786,LANDSLIDE,Western Region,11/07/2010,0,27,0
100785,LANDSLIDE,Western Region,11/07/2010,0,11,0
100784,LANDSLIDE,Western Region,11/07/2010,0,5,0
100783,LANDSLIDE,Western Region,11/07/2010,0,5,0
100782,LANDSLIDE,Western Region,11/07/2010,0,5,0
100781,ACCIDENT,Mid-Western Region,10/07/2010,0,0,0
100780,ACCIDENT,Far Western Region,10/07/2010,0,0,0
100779,ACCIDENT,Far Western Region,10/07/2010,0,0,0
100778,THUNDERSTORM,Eastern Region,10/07/2010,0,0,0
100777,FIRE,Eastern Region,09/07/2010,0,0,0
100776,FIRE,Western Region,08/07/2010,0,5,0
100775,LANDSLIDE,Central Region,08/07/2010,0,5,0
100774,BOAT CAPSIZE,Mid-Western Region,08/07/2010,0,0,0
100773,ACCIDENT,Eastern Region,09/07/2010,0,0,0
100772,LANDSLIDE,Western Region,08/07/2010,0,0,0
100771,ACCIDENT,Central Region,08/07/2010,0,0,0
100770,LANDSLIDE,Mid-Western Region,07/07/2010,0,0,0
100769,ACCIDENT,Western Region,08/07/2010,0,0,0
100768,FIRE,Eastern Region,08/07/2010,0,21,0
100767,FIRE,Eastern Region,07/07/2010,0,1,0
100766,FLOOD,Western Region,05/07/2010,0,64,0
100765,FIRE,Western Region,06/07/2010,0,5,0
100764,FLOOD,Central Region,05/07/2010,0,0,0
100763,ACCIDENT,Mid-Western Region,05/07/2010,0,0,0
100762,LANDSLIDE,Central Region,05/07/2010,0,0,0
100761,FLOOD,Central Region,06/07/2010,0,0,0
100760,LANDSLIDE,Western Region,05/07/2010,0,0,0
100759,LANDSLIDE,Central Region,05/07/2010,0,11,0
100758,LANDSLIDE,Central Region,04/07/2010,0,5,0
100757,LANDSLIDE,Central Region,04/07/2010,0,21,0
100756,LANDSLIDE,Western Region,04/07/2010,0,0,0
100755,ACCIDENT,Eastern Region,03/07/2010,0,0,0
100754,ACCIDENT,Far Western Region,02/07/2010,0,0,0
100753,FLOOD,Far Western Region,02/07/2010,0,135,0
100752,LANDSLIDE,Western Region,01/07/2010,0,16,0
100751,LANDSLIDE,Western Region,01/07/2010,0,0,0
100750,LANDSLIDE,Eastern Region,01/07/2010,0,11,0
100749,ACCIDENT,Western Region,30/06/2010,0,0,0
100747,LANDSLIDE,Eastern Region,30/06/2010,0,0,0
100746,LANDSLIDE,Eastern Region,28/06/2010,0,561,0
100745,ACCIDENT,Eastern Region,28/06/2010,0,0,0
100743,EPIDEMIC,Mid-Western Region,29/06/2010,0,0,0
100742,FLOOD,Eastern Region,29/06/2010,0,0,0
100741,ACCIDENT,Mid-Western Region,28/06/2010,0,0,0
100740,FLOOD,Central Region,28/06/2010,0,162,0
100739,FLOOD,Central Region,28/06/2010,0,5400,0
100738,ACCIDENT,Western Region,28/06/2010,0,0,0
100737,ACCIDENT,Eastern Region,27/06/2010,0,0,0
100736,ACCIDENT,Central Region,27/06/2010,0,0,0
100735,FLOOD,Eastern Region,27/06/2010,0,5,0
100734,EPIDEMIC,Mid-Western Region,27/06/2010,0,0,0
100733,ACCIDENT,Far Western Region,26/06/2010,0,0,0
100732,STRUCT.COLLAPSE,Central Region,21/06/2010,0,0,0
100731,LANDSLIDE,Central Region,27/06/2010,0,0,0
100730,ACCIDENT,Mid-Western Region,26/06/2010,0,0,0
100729,ACCIDENT,Western Region,26/06/2010,0,0,0
100728,ACCIDENT,Central Region,26/06/2010,0,0,0
100727,STRONG WIND,Western Region,25/06/2010,0,59,0
100726,THUNDERSTORM,Eastern Region,26/06/2010,0,0,0
100725,FLOOD,Eastern Region,22/06/2010,0,237,0
100724,ACCIDENT,Central Region,24/06/2010,0,0,0
100723,RAINS,Mid-Western Region,23/06/2010,0,0,0
100722,ACCIDENT,Mid-Western Region,23/06/2010,0,0,0
100721,ACCIDENT,Central Region,23/06/2010,0,0,0
100720,FLOOD,Eastern Region,21/06/2010,0,1000,0
100719,FLOOD,Eastern Region,21/06/2010,0,1000,0
100718,FLOOD,Eastern Region,21/06/2010,0,1000,0
100717,FLOOD,Eastern Region,22/06/2010,0,0,0
100716,FLOOD,Eastern Region,22/06/2010,0,0,0
100714,FLOOD,Eastern Region,22/06/2010,0,32,0
100713,FLOOD,Eastern Region,22/06/2010,0,540,0
100712,FLOOD,Eastern Region,22/06/2010,0,810,0
100711,FLOOD,Eastern Region,22/06/2010,0,65,0
100710,FLOOD,Eastern Region,22/06/2010,0,248,0
100709,FLOOD,Eastern Region,22/06/2010,0,297,0
100708,FLOOD,Eastern Region,22/06/2010,0,178,0
100707,FLOOD,Eastern Region,22/06/2010,0,1312,0
100706,FLOOD,Eastern Region,22/06/2010,0,400,0
100705,THUNDERSTORM,Eastern Region,22/06/2010,0,0,0
100704,THUNDERSTORM,Eastern Region,22/06/2010,0,0,0
100703,ACCIDENT,Far Western Region,21/06/2010,0,0,0
100702,FIRE,Central Region,22/06/2010,0,5,0
100701,ACCIDENT,Central Region,22/06/2010,0,0,0
100700,ACCIDENT,Mid-Western Region,21/06/2010,0,0,0
100698,ACCIDENT,Eastern Region,21/06/2010,0,0,0
100697,FLOOD,Eastern Region,20/06/2010,0,0,0
100696,FLOOD,Eastern Region,21/06/2010,0,0,0
100695,ACCIDENT,Eastern Region,20/06/2010,0,0,0
100694,ACCIDENT,Mid-Western Region,20/06/2010,0,0,0
100693,ACCIDENT,Central Region,20/06/2010,0,0,0
100692,ACCIDENT,Eastern Region,21/06/2010,0,0,0
100691,THUNDERSTORM,Far Western Region,21/06/2010,0,0,0
100690,THUNDERSTORM,Eastern Region,21/06/2010,0,0,0
100689,FLOOD,Eastern Region,19/06/2010,0,0,0
100688,FLOOD,Western Region,19/06/2010,0,0,0
100687,THUNDERSTORM,Western Region,19/06/2010,0,0,0
100686,ACCIDENT,Far Western Region,19/06/2010,0,0,0
100685,ACCIDENT,Eastern Region,19/06/2010,0,0,0
100684,ACCIDENT,Mid-Western Region,19/06/2010,0,0,0
100683,ACCIDENT,Central Region,19/06/2010,0,0,0
100682,ACCIDENT,Mid-Western Region,18/06/2010,0,0,0
100681,ACCIDENT,Eastern Region,18/06/2010,0,0,0
100680,ACCIDENT,Central Region,18/06/2010,0,0,0
100679,ACCIDENT,Central Region,17/06/2010,0,0,0
100678,LANDSLIDE,Western Region,15/06/2010,0,200,0
100677,EPIDEMIC,Mid-Western Region,16/06/2010,0,0,0
100676,FIRE,Central Region,17/06/2010,0,11,0
100675,ACCIDENT,Central Region,17/06/2010,0,0,0
100674,HEAT WAVE,Central Region,15/06/2010,0,20,0
100673,FIRE,Central Region,16/06/2010,0,0,0
100672,FLOOD,Western Region,16/06/2010,0,65,0
100671,HEAT WAVE,Mid-Western Region,16/06/2010,0,0,0
100670,HEAT WAVE,Eastern Region,15/06/2010,0,0,0
100669,ACCIDENT,Far Western Region,14/06/2010,0,0,0
100668,ACCIDENT,Far Western Region,15/06/2010,0,0,0
100667,ACCIDENT,Mid-Western Region,14/06/2010,0,0,0
100666,ACCIDENT,Central Region,12/06/2010,0,0,0
100665,ACCIDENT,Far Western Region,11/06/2010,0,0,0
100664,FIRE,Mid-Western Region,12/06/2010,0,5,0
100663,FIRE,Mid-Western Region,12/06/2010,0,5,0
100662,FIRE,Mid-Western Region,12/06/2010,0,32,0
100661,THUNDERSTORM,Central Region,13/06/2010,0,0,0
100660,THUNDERSTORM,Western Region,12/06/2010,0,0,0
100659,EPIDEMIC,Far Western Region,13/06/2010,0,0,0
100658,EPIDEMIC,Far Western Region,13/06/2010,0,0,0
100657,FIRE,Western Region,11/06/2010,0,5,0
100656,ACCIDENT,Central Region,10/06/2010,0,0,0
100655,ACCIDENT,Far Western Region,10/06/2010,0,0,0
100654,ACCIDENT,Central Region,08/06/2010,0,0,0
100653,ACCIDENT,Western Region,08/06/2010,0,0,0
100652,ACCIDENT,Mid-Western Region,08/06/2010,0,0,0
100651,FIRE,Central Region,07/06/2010,0,5,0
100650,HAIL STORM,Far Western Region,06/06/2010,0,0,0
100649,HEAT WAVE,Western Region,08/06/2010,0,0,0
100648,ACCIDENT,Central Region,07/06/2010,0,0,0
100647,ACCIDENT,Mid-Western Region,07/06/2010,0,0,0
100646,HEAT WAVE,Western Region,07/06/2010,0,0,0
100645,ACCIDENT,Central Region,07/06/2010,0,0,0
100644,STRONG WIND,Mid-Western Region,06/06/2010,0,5,0
100643,FIRE,Western Region,07/06/2010,0,21,0
100642,STRONG WIND,Western Region,04/06/2010,0,54,0
100641,HAIL STORM,Western Region,05/06/2010,0,0,0
100640,FIRE,Central Region,04/06/2010,0,5,0
100639,FIRE,Central Region,04/06/2010,0,5,0
100638,ACCIDENT,Central Region,04/06/2010,0,0,0
100637,FIRE,Central Region,04/06/2010,0,5,0
100636,ACCIDENT,Western Region,04/06/2010,0,0,0
100635,EPIDEMIC,Mid-Western Region,03/06/2010,0,100,0
100634,ACCIDENT,Eastern Region,03/06/2010,0,0,0
100633,ACCIDENT,Central Region,03/05/2010,0,0,0
100632,ACCIDENT,Far Western Region,03/06/2010,0,0,0
100631,FIRE,Eastern Region,02/06/2010,0,11,0
100630,THUNDERSTORM,Central Region,02/06/2010,0,0,0
100629,FIRE,Eastern Region,03/06/2010,0,5,0
100628,ACCIDENT,Central Region,03/06/2010,0,0,0
100627,ACCIDENT,Eastern Region,01/06/2010,0,0,0
100626,THUNDERSTORM,Central Region,02/06/2010,0,0,0
100625,ACCIDENT,Mid-Western Region,01/06/2010,0,0,0
100624,ACCIDENT,Eastern Region,31/05/2010,0,0,0
100623,ACCIDENT,Eastern Region,31/05/2010,0,0,0
100622,FIRE,Eastern Region,31/05/2010,0,11,0
100621,ACCIDENT,Eastern Region,30/05/2010,0,0,0
100620,STRONG WIND,Western Region,29/05/2010,0,162,0
100619,STRONG WIND,Far Western Region,17/05/2010,0,184,0
100618,FLOOD,Eastern Region,29/05/2010,0,270,0
100617,EPIDEMIC,Mid-Western Region,28/05/2010,0,0,0
100616,STORM,Far Western Region,27/05/2010,0,0,0
100615,LANDSLIDE,Western Region,28/05/2010,0,22,0
100614,STRONG WIND,Far Western Region,27/05/2010,0,5400,0
100613,STRONG WIND,Far Western Region,27/05/2010,0,0,0
100612,ACCIDENT,Central Region,28/05/2010,0,0,0
100611,STRONG WIND,Far Western Region,27/05/2010,0,0,0
100610,ACCIDENT,Western Region,28/05/2010,0,0,0
100609,ACCIDENT,Western Region,27/05/2010,0,0,0
100608,HAIL STORM,Mid-Western Region,24/05/2010,0,97,0
100607,FIRE,Eastern Region,26/05/2010,0,5,0
100606,THUNDERSTORM,Eastern Region,27/05/2010,0,0,0
100605,ACCIDENT,Central Region,25/05/2010,0,0,0
100604,ACCIDENT,Mid-Western Region,26/05/2010,0,0,0
100603,ACCIDENT,Central Region,23/05/2010,0,0,0
100602,FIRE,Central Region,25/05/2010,0,13,0
100601,BOAT CAPSIZE,Western Region,24/05/2010,0,0,0
100600,ACCIDENT,Far Western Region,22/05/2010,0,0,0
100599,THUNDERSTORM,Central Region,23/05/2010,0,0,0
100598,FIRE,Central Region,24/05/2010,0,5,0
100597,THUNDERSTORM,Central Region,23/05/2010,0,0,0
100596,FIRE,Central Region,24/05/2010,0,5,0
100595,ACCIDENT,Central Region,23/05/2010,0,0,0
100594,ACCIDENT,Central Region,23/05/2010,0,0,0
100593,ACCIDENT,Central Region,23/05/2010,0,0,0
100592,ACCIDENT,Mid-Western Region,22/05/2010,0,0,0
100591,THUNDERSTORM,Eastern Region,23/05/2010,0,0,0
100590,STRONG WIND,Central Region,20/05/2010,0,540,0
100589,ACCIDENT,Central Region,22/05/2010,0,0,0
100588,ACCIDENT,Central Region,22/05/2010,0,0,0
100587,EPIDEMIC,Far Western Region,22/05/2010,0,0,0
100586,STRONG WIND,Western Region,22/05/2010,0,78,0
100585,EPIDEMIC,Far Western Region,22/05/2010,0,0,0
100584,EPIDEMIC,Far Western Region,22/05/2010,0,0,0
100583,ACCIDENT,Central Region,22/05/2010,0,0,0
100581,EPIDEMIC,Mid-Western Region,21/05/2010,0,0,0
100580,EPIDEMIC,Mid-Western Region,21/05/2010,0,0,0
100579,STRONG WIND,Far Western Region,19/05/2010,0,0,0
100578,STRONG WIND,Far Western Region,19/05/2010,0,0,0
100577,FIRE,Eastern Region,19/05/2010,0,5,0
100576,STRONG WIND,Mid-Western Region,20/05/2010,0,0,0
100575,STRONG WIND,Western Region,20/05/2010,0,65,0
100574,FIRE,Central Region,20/05/2010,0,0,0
100573,STRONG WIND,Far Western Region,19/05/2010,0,21,0
100572,STRONG WIND,Far Western Region,19/05/2010,0,48,0
100571,STRONG WIND,Far Western Region,19/05/2010,0,21,0
100570,FIRE,Eastern Region,19/05/2010,0,32,0
100569,FIRE,Central Region,18/05/2010,0,5,0
100568,FIRE,Central Region,19/05/2010,0,11,0
100567,EPIDEMIC,Far Western Region,19/05/2010,0,0,0
100566,FIRE,Eastern Region,18/05/2010,0,5,0
100565,ACCIDENT,Mid-Western Region,19/05/2010,0,0,0
100564,FIRE,Central Region,18/05/2010,0,16,0
100563,FOREST FIRE,Mid-Western Region,18/05/2010,0,16,0
100562,FIRE,Central Region,18/05/2010,0,5,0
100561,ACCIDENT,Central Region,17/05/2010,0,0,0
100560,FIRE,Mid-Western Region,18/05/2010,0,5,0
100559,FIRE,Eastern Region,18/05/2010,0,216,0
100558,THUNDERSTORM,Mid-Western Region,14/05/2010,0,27,0
100557,FIRE,Central Region,16/05/2010,0,5,0
100556,FIRE,Central Region,14/05/2010,0,0,0
100555,FIRE,Central Region,15/05/2010,0,0,0
100554,ACCIDENT,Central Region,15/05/2010,0,0,0
100553,FIRE,Eastern Region,14/05/2010,0,65,0
100552,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100551,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100550,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100549,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100548,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100547,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100546,HAIL STORM,Eastern Region,14/05/2010,0,0,0
100545,ACCIDENT,Eastern Region,13/05/2010,0,0,0
100544,THUNDERSTORM,Western Region,14/05/2010,0,0,0
100543,THUNDERSTORM,Western Region,14/05/2010,0,0,0
100542,FIRE,Mid-Western Region,13/05/2010,0,27,0
100541,FIRE,Mid-Western Region,14/05/2010,0,135,0
100540,FIRE,Mid-Western Region,12/05/2010,0,11,0
100539,FIRE,Mid-Western Region,12/05/2010,0,27,0
100538,FIRE,Mid-Western Region,13/05/2010,0,27,0
100537,FIRE,Eastern Region,12/05/2010,0,0,0
100535,ACCIDENT,Western Region,12/05/2010,0,0,0
100534,ACCIDENT,Mid-Western Region,12/05/2010,0,0,0
100533,FOREST FIRE,Eastern Region,11/05/2010,0,0,0
100532,DROUGHT,Eastern Region,11/05/2010,0,0,0
100531,ACCIDENT,Mid-Western Region,08/05/2010,0,0,0
100530,FIRE,Central Region,11/05/2010,0,0,0
100529,FIRE,Far Western Region,10/05/2010,0,21,0
100528,ACCIDENT,Mid-Western Region,10/05/2010,0,0,0
100527,FIRE,Mid-Western Region,09/05/2010,0,0,0
100526,STRONG WIND,Central Region,08/05/2010,0,0,0
100525,FIRE,Eastern Region,09/05/2010,0,0,0
100524,FIRE,Central Region,08/05/2010,0,0,0
100523,EPIDEMIC,Far Western Region,09/05/2010,0,0,0
100522,STRONG WIND,Eastern Region,08/05/2010,0,232,0
100521,STRONG WIND,Eastern Region,08/05/2010,0,232,0
100519,STRONG WIND,Eastern Region,08/05/2010,0,232,0
100518,STRONG WIND,Eastern Region,08/05/2010,0,221,0
100517,STRONG WIND,Eastern Region,08/05/2010,0,232,0
100516,STRONG WIND,Eastern Region,08/05/2010,0,232,0
100515,THUNDERSTORM,Eastern Region,08/05/2010,0,0,0
100514,ACCIDENT,Eastern Region,08/05/2010,0,0,0
100513,ACCIDENT,Western Region,07/05/2010,0,0,0
100512,ACCIDENT,Far Western Region,08/05/2010,0,0,0
100511,ACCIDENT,Far Western Region,07/05/2010,0,0,0
100510,FLOOD,Western Region,08/05/2010,0,24,0
100509,THUNDERSTORM,Eastern Region,07/05/2010,0,0,0
100508,THUNDERSTORM,Eastern Region,08/05/2010,0,0,0
100507,FIRE,Eastern Region,07/05/2010,0,0,0
100506,THUNDERSTORM,Central Region,07/05/2010,0,0,0
100505,THUNDERSTORM,Eastern Region,07/05/2010,0,0,0
100504,THUNDERSTORM,Eastern Region,07/05/2010,0,0,0
100503,THUNDERSTORM,Central Region,07/05/2010,0,0,0
100502,THUNDERSTORM,Central Region,07/05/2010,0,0,0
100501,STRONG WIND,Far Western Region,06/05/2010,0,0,0
100500,ACCIDENT,Central Region,06/05/2010,0,0,0
100499,FIRE,Central Region,06/05/2010,0,5,0
100498,EPIDEMIC,Mid-Western Region,06/05/2010,0,0,0
100497,THUNDERSTORM,Central Region,06/05/2010,0,0,0
100496,ACCIDENT,Western Region,06/05/2010,0,0,0
100495,THUNDERSTORM,Eastern Region,05/05/2010,0,0,0
