Serial,Event,&quot;Ostan&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
14513,FLOOD,Gilan,06/10/1992,0,0,0
14512,FLOOD,Gilan,06/10/1992,0,0,0
14511,FLOOD,Gilan,06/10/1992,0,0,0
14510,FLOOD,Gilan,06/10/1992,0,0,0
14509,FLOOD,Gilan,06/10/1992,0,0,0
14508,FLOOD,Gilan,06/10/1992,0,0,0
14507,FLOOD,Gilan,06/10/1992,0,0,0
14506,FLOOD,Gilan,06/10/1992,0,0,0
14505,FLOOD,Gilan,06/10/1992,0,0,0
14504,FLOOD,Gilan,06/10/1992,0,0,0
14503,FLOOD,Gilan,06/10/1992,0,0,0
14502,FLOOD,Gilan,03/05/1992,0,0,0
14501,FLOOD,Gilan,24/04/1992,0,0,0
14500,FLOOD,Gilan,24/04/1992,0,0,0
14499,FLOOD,Gilan,24/04/1992,0,0,0
14498,FLOOD,Gilan,24/04/1992,0,0,0
14497,FLOOD,Gilan,24/04/1992,0,0,0
14496,FLOOD,Gilan,20/10/2003,0,0,0
14495,FLOOD,Gilan,20/10/2003,0,0,0
14494,FLOOD,Gilan,20/10/2003,0,0,0
14493,FLOOD,Gilan,20/10/2003,0,0,0
14492,FLOOD,Gilan,20/10/2003,0,0,0
14491,FLOOD,Gilan,20/10/2003,0,0,0
14490,FLOOD,Gilan,28/06/1996,0,0,0
14489,FLOOD,Gilan,28/06/1996,0,0,0
14488,FLOOD,Gilan,28/06/1996,0,0,0
14487,FLOOD,Gilan,28/06/1996,0,0,0
14486,FLOOD,Gilan,28/06/1996,0,0,0
14485,FLOOD,Gilan,28/06/1996,0,0,0
14484,FLOOD,Gilan,28/06/1996,0,0,0
14483,FLOOD,Gilan,28/06/1996,0,0,0
14482,FLOOD,Gilan,28/06/1996,0,0,0
14481,FLOOD,Gilan,28/06/1996,0,0,0
14480,FLOOD,Gilan,24/10/1993,0,0,0
14479,FLOOD,Gilan,10/05/1992,0,0,0
14478,FLOOD,Gilan,10/05/1992,0,0,0
14477,FLOOD,Gilan,10/05/1992,0,0,0
14476,FLOOD,Gilan,10/05/1992,0,0,0
14475,FLOOD,Gilan,10/05/1992,0,0,0
14474,FLOOD,Gilan,10/05/1992,0,0,0
14473,FLOOD,Gilan,10/05/1992,0,0,0
14472,FLOOD,Gilan,02/04/1992,0,0,0
14471,FLOOD,Gilan,03/05/1992,0,0,0
14470,FLOOD,Gilan,03/05/1992,0,0,0
14469,FLOOD,Gilan,03/05/1992,0,0,0
14468,FLOOD,Gilan,03/05/1992,0,0,0
14467,FLOOD,Gilan,03/05/1992,0,0,0
14466,FLOOD,Gilan,03/05/1992,0,0,0
14465,FLOOD,Gilan,03/05/1992,0,0,0
14464,FLOOD,Gilan,03/05/1992,0,0,0
14463,FLOOD,Gilan,03/05/1992,0,0,0
14462,FLOOD,Gilan,03/05/1992,0,0,0
14461,FLOOD,Gilan,03/05/1992,0,0,0
14460,FLOOD,Gilan,03/05/1992,0,0,0
14459,FLOOD,Gilan,06/10/1992,0,0,0
14458,FLOOD,Gilan,31/05/2003,0,0,0
14457,FLOOD,Gilan,31/05/2003,0,0,0
14456,FLOOD,Gilan,29/05/2003,0,0,0
14455,FLOOD,Gilan,27/04/2003,0,0,0
14454,FLOOD,Gilan,27/04/2003,0,0,0
14453,FLOOD,Gilan,29/04/1996,0,0,0
14452,FLOOD,Gilan,24/03/2000,0,0,0
14451,FLOOD,Gilan,04/07/1997,0,0,0
14450,FLOOD,Gilan,13/09/1997,0,0,0
14449,FLOOD,Gilan,21/04/2000,0,0,0
14448,FLOOD,Semnan,27/07/1998,0,0,0
14447,FLOOD,Semnan,03/04/2007,0,0,0
14446,FLOOD,Semnan,03/04/2007,0,0,0
14445,FLOOD,Semnan,03/04/2007,0,0,0
14444,FLOOD,Semnan,03/04/2007,0,0,0
14443,FLOOD,Semnan,27/03/2007,0,0,0
14442,FLOOD,Semnan,27/03/2007,0,0,0
14441,FLOOD,Semnan,27/03/2007,0,0,0
14440,FLOOD,Semnan,08/02/2007,0,0,0
14439,FLOOD,Semnan,08/02/2007,0,0,0
14438,FLOOD,Semnan,08/02/2007,0,0,0
14437,FLOOD,Semnan,08/02/2007,0,0,0
14436,FLOOD,Semnan,12/07/2004,0,0,0
14435,FLOOD,Semnan,12/07/2004,0,0,0
14434,FLOOD,Semnan,12/07/2004,0,0,0
14433,FLOOD,Semnan,12/07/2004,0,0,0
14432,FLOOD,Semnan,12/08/2001,0,0,0
14431,FLOOD,Semnan,11/08/2001,0,0,0
14430,FLOOD,Semnan,15/07/1999,0,0,0
14429,FLOOD,Semnan,04/08/1998,0,0,0
14428,FLOOD,Semnan,30/05/1998,0,0,0
14427,FLOOD,Semnan,21/04/1998,0,0,0
14426,FLOOD,Semnan,03/04/1996,0,0,0
14425,FLOOD,Semnan,04/05/1991,0,0,0
14424,FLOOD,Semnan,27/03/1991,0,0,0
14423,FLOOD,Semnan,28/08/1988,0,0,0
14422,FLOOD,Semnan,28/07/1987,0,0,0
14421,FLOOD,Semnan,16/04/1967,0,0,0
14420,FLOOD,Semnan,16/01/1965,0,0,0
14419,FLOOD,Semnan,27/03/2007,0,0,0
14418,FLOOD,Semnan,22/08/2003,0,0,0
14417,FLOOD,Semnan,12/08/2001,0,0,0
14416,FLOOD,Semnan,08/08/2001,0,0,0
14415,FLOOD,Semnan,13/08/2000,0,0,0
14414,FLOOD,Semnan,26/07/1999,0,0,0
14413,FLOOD,Semnan,18/03/1998,0,0,0
14412,FLOOD,Semnan,18/03/1998,0,0,0
14411,FLOOD,Semnan,30/04/1992,0,0,0
14410,FLOOD,Semnan,05/05/1991,0,0,0
14409,FLOOD,Semnan,15/07/1990,0,0,0
14408,FLOOD,Semnan,04/09/1988,0,0,0
14407,FLOOD,Semnan,10/07/1988,0,0,0
14406,FLOOD,Semnan,10/03/1988,0,0,0
14405,FLOOD,Semnan,30/07/1987,0,0,0
14404,FLOOD,Semnan,04/12/1986,0,0,0
14403,FLOOD,Semnan,11/06/1986,0,0,0
14402,FLOOD,Semnan,21/04/1986,0,0,0
14401,FLOOD,Semnan,27/04/1982,0,0,0
14400,FLOOD,Semnan,28/05/1977,0,0,0
14399,FLOOD,Semnan,03/08/1963,0,0,0
14398,FLOOD,Semnan,09/05/1963,0,0,0
14397,FLOOD,Semnan,14/08/2005,0,0,0
14396,FLOOD,Semnan,13/08/2005,0,0,0
14395,FLOOD,Semnan,10/08/2005,0,0,0
14394,FLOOD,Semnan,10/08/2005,0,0,0
14393,FLOOD,Semnan,09/08/2005,0,0,0
14392,FLOOD,Semnan,30/05/2005,0,0,0
14391,FLOOD,Semnan,26/03/2003,0,0,0
14390,FLOOD,Semnan,22/07/2002,0,0,0
14389,FLOOD,Semnan,11/08/2001,0,0,0
14388,FLOOD,Semnan,07/07/2000,0,0,0
14387,FLOOD,Semnan,15/07/1999,0,0,0
14386,FLOOD,Semnan,15/07/1999,0,0,0
14385,FLOOD,Semnan,29/07/1998,0,0,0
14384,FLOOD,Semnan,16/07/1998,0,0,0
14383,FLOOD,Semnan,19/05/1998,0,0,0
14382,FLOOD,Semnan,21/04/1998,0,0,0
14381,FLOOD,Semnan,28/03/1998,0,0,0
14380,FLOOD,Semnan,08/07/1996,0,0,0
14379,FLOOD,Semnan,20/05/1996,0,0,0
14378,FLOOD,Semnan,18/03/1996,0,0,0
14377,FLOOD,Semnan,06/06/1995,0,0,0
14376,FLOOD,Semnan,27/11/1994,0,0,0
14375,FLOOD,Semnan,25/06/1993,0,0,0
14374,FLOOD,Semnan,05/05/1991,0,0,0
14373,FLOOD,Semnan,20/12/1989,0,0,0
14372,FLOOD,Semnan,10/03/1989,0,0,0
14371,FLOOD,Semnan,01/05/1988,0,0,0
14370,FLOOD,Semnan,08/08/1987,0,0,0
14369,FLOOD,Semnan,06/08/1987,0,0,0
14368,FLOOD,Semnan,07/06/1983,0,0,0
14367,FLOOD,Semnan,31/05/1983,0,0,0
14366,FLOOD,Semnan,18/05/1983,0,0,0
14365,FLOOD,Semnan,11/05/1981,0,0,0
14364,FLOOD,Semnan,12/04/1979,0,0,0
14363,FLOOD,Semnan,04/06/1968,0,0,0
14362,FLOOD,Semnan,04/10/1966,0,0,0
14361,FLOOD,Semnan,12/01/1965,0,0,0
14360,FLOOD,Semnan,03/08/1963,0,0,0
14359,FLOOD,Semnan,03/06/2007,0,0,0
14358,FLOOD,Semnan,03/06/2007,0,0,0
14357,FLOOD,Semnan,15/04/2007,0,0,0
14356,FLOOD,Semnan,02/07/2006,0,0,0
14355,FLOOD,Semnan,30/05/2005,0,0,0
14354,FLOOD,Semnan,20/05/2005,0,0,0
14353,FLOOD,Semnan,27/08/2004,0,0,0
14352,FLOOD,Semnan,22/08/2003,0,0,0
14351,FLOOD,Semnan,22/08/2003,0,0,0
14350,FLOOD,Semnan,22/08/2003,0,0,0
14349,FLOOD,Semnan,22/08/2003,0,0,0
14348,FLOOD,Semnan,01/06/2003,0,0,0
14347,FLOOD,Semnan,26/03/2003,0,0,0
14346,FLOOD,Semnan,26/03/2003,0,0,0
14345,FLOOD,Semnan,26/03/2003,0,0,0
14344,FLOOD,Semnan,26/03/2003,0,0,0
14343,FLOOD,Semnan,26/03/2003,0,0,0
14342,FLOOD,Semnan,28/01/2003,0,0,0
14341,FLOOD,Semnan,29/09/2000,0,0,0
14340,FLOOD,Semnan,08/08/2000,0,0,0
14339,FLOOD,Semnan,21/08/1999,0,0,0
14338,FLOOD,Semnan,14/08/1999,0,0,0
14337,FLOOD,Semnan,26/07/1999,0,0,0
14336,FLOOD,Semnan,26/07/1999,0,0,0
14335,FLOOD,Semnan,09/08/1998,0,0,0
14334,FLOOD,Semnan,01/08/1998,0,0,0
14333,FLOOD,Semnan,06/04/1998,0,0,0
14332,FLOOD,Semnan,03/04/1996,0,0,0
14331,FLOOD,Semnan,17/07/1993,0,0,0
14330,FLOOD,Semnan,15/05/1991,0,0,0
14329,FLOOD,Semnan,22/04/1991,0,0,0
14328,FLOOD,Semnan,20/12/1989,0,0,0
14327,FLOOD,Semnan,28/04/1988,0,0,0
14326,FLOOD,Semnan,26/04/1988,0,0,0
14325,FLOOD,Semnan,08/08/1987,0,0,0
14324,FLOOD,Semnan,05/05/1986,0,0,0
14323,FLOOD,Semnan,21/04/1986,0,0,0
14322,FLOOD,Semnan,15/04/1986,0,0,0
14321,FLOOD,Semnan,11/04/1986,0,0,0
14320,FLOOD,Semnan,18/03/1986,0,0,0
14319,FLOOD,Semnan,28/05/1985,0,0,0
14318,FLOOD,Semnan,27/04/1985,0,0,0
14317,FLOOD,Semnan,16/05/1984,0,0,0
14316,FLOOD,Semnan,12/05/1984,0,0,0
14315,FLOOD,Semnan,22/04/1984,0,0,0
14314,FLOOD,Semnan,31/05/1983,0,0,0
14313,FLOOD,Semnan,30/05/1983,0,0,0
14312,FLOOD,Semnan,28/05/1977,0,0,0
14311,FLOOD,Semnan,24/04/1975,0,0,0
14310,FLOOD,Semnan,09/04/1975,0,0,0
14309,FLOOD,Semnan,12/01/1965,0,0,0
14308,FLOOD,Semnan,03/08/1963,0,0,0
14307,FLOOD,Semnan,25/09/1957,0,0,0
14306,DROUGHT,Kordestan,05/02/2011,0,0,0
14305,DROUGHT,Qazvin,05/02/2011,0,0,0
14304,DROUGHT,Semnan,05/02/2011,0,0,0
14303,DROUGHT,Bushehr,22/08/2009,0,0,0
14302,DROUGHT,Lorestan,08/09/2009,0,0,0
14301,DROUGHT,Chaharmahal Va Bakhtiyari,26/09/2009,0,0,0
14300,DROUGHT,Kohgiluyeh Va Boyerahmad,30/09/2009,0,0,0
14299,DROUGHT,Kerman,08/10/2009,0,0,0
14298,DROUGHT,Fars,21/10/2009,0,0,0
14297,DROUGHT,Fars,22/10/2009,0,0,0
14296,DROUGHT,Khuzestan,28/03/2011,0,0,0
14295,DROUGHT,Tehran,16/03/2010,0,0,0
14294,DROUGHT,Kerman,22/05/2010,0,0,0
14293,DROUGHT,Khorasan razavi,09/06/2010,0,0,0
14292,DROUGHT,Hormozgan,30/06/2010,0,0,0
14291,DROUGHT,Yazd,30/06/2010,0,0,0
14290,DROUGHT,Yazd,28/03/2011,0,0,0
14289,DROUGHT,Azarbayejan Sharghi,19/12/2010,0,0,0
14288,DROUGHT,Zanjan,28/12/2010,0,0,0
14287,DROUGHT,Esfahan,02/01/2011,0,0,0
14286,DROUGHT,Fars,06/01/2011,0,0,0
14285,DROUGHT,Khorasan Shomali,15/01/2011,0,0,0
14284,DROUGHT,Yazd,17/01/2010,0,0,0
14283,DROUGHT,Ilam,26/01/2011,0,0,0
14282,DROUGHT,Sistan Va Baluchestan,05/02/2011,0,0,0
14281,STORM,Khorasan razavi,21/06/2010,0,0,0
14280,STORM,Sistan Va Baluchestan,06/06/2010,0,0,0
14279,STORM,Khorasan Shomali,26/06/2010,0,0,0
14278,OTHER,Bushehr,03/02/2011,0,0,0
14277,LANDSLIDE,Ardebil,27/08/2009,0,0,0
14276,LANDSLIDE,Fars,12/12/2009,0,0,0
14275,AVALANCHE,Azarbayejan Sharghi,13/12/2009,0,0,0
14274,OTHER,Qazvin,02/05/2010,0,0,0
14273,FIRE,Azarbayejan Gharbi,25/07/2009,0,0,0
14272,FLOOD,Ardebil,18/09/2009,0,0,0
14271,FLOOD,Ardebil,18/09/2009,0,0,0
14270,FLOOD,Gilan,17/09/2009,0,0,0
14269,FLOOD,Gilan,21/09/2009,0,0,0
14268,FLOOD,Ardebil,18/09/2009,0,0,0
14267,FLOOD,Golestan,24/09/2009,0,0,0
14266,FLOOD,Ardebil,24/09/2009,0,0,0
14265,FLOOD,Mazandaran,26/10/2009,0,0,0
14264,FLOOD,Azarbayejan Gharbi,30/10/2009,0,0,0
14263,FLOOD,Hormozgan,28/11/2009,0,0,0
14262,FLOOD,Bushehr,28/11/2009,0,0,0
14261,FLOOD,Chaharmahal Va Bakhtiyari,06/11/2009,0,0,0
14260,FLOOD,Fars,06/12/2009,0,0,0
14259,FLOOD,Kerman,05/02/2010,0,0,0
14258,FLOOD,Khorasan razavi,05/02/2010,0,0,0
14257,FLOOD,Khorasan Shomali,30/05/2010,0,0,0
14255,FLOOD,Semnan,29/05/2010,0,0,0
14254,FLOOD,Azarbayejan Gharbi,18/07/2010,0,0,0
14253,FLOOD,Sistan Va Baluchestan,06/06/2010,0,0,0
14252,FLOOD,Kerman,26/08/2010,0,0,2000000000
14251,FLOOD,Kerman,26/08/2010,0,0,0
14250,FLOOD,Tehran,10/04/2010,0,0,0
14249,FLOOD,Khorasan razavi,22/04/2010,0,0,0
14248,FLOOD,Azarbayejan Sharghi,04/05/2010,0,0,0
14247,FLOOD,Azarbayejan Sharghi,04/05/2010,0,0,0
14246,FLOOD,Azarbayejan Gharbi,04/05/2010,0,0,0
14245,FLOOD,Hormozgan,20/01/2011,0,0,0
14244,FLOOD,Esfahan,03/02/2011,0,0,0
14243,FLOOD,Khuzestan,03/02/2011,0,0,0
14242,FLOOD,Sistan Va Baluchestan,03/02/2011,0,0,0
14241,FLOOD,Kerman,06/02/2011,0,0,0
14240,FLOOD,Azarbayejan Gharbi,10/05/2010,0,0,0
14239,FLOOD,Kermanshah,15/05/2010,0,0,0
14238,FLOOD,Esfahan,15/05/2010,0,0,0
14237,FLOOD,Yazd,15/05/2010,0,0,0
14236,FLOOD,Khorasan razavi,15/05/2010,0,0,0
14235,FLOOD,Khorasan razavi,21/05/2010,0,0,0
14234,FLOOD,Golestan,28/08/2010,0,0,0
14233,FLOOD,Gilan,09/09/2010,0,0,0
14232,FOREST FIRE,Kermanshah,25/09/2009,0,0,0
14231,FIRE,Tehran,03/11/2009,0,0,0
14230,FIRE,Bushehr,03/11/2009,0,0,0
14229,FIRE,Azarbayejan Sharghi,04/11/2009,0,0,0
14228,FOREST FIRE,Semnan,04/11/2009,0,0,0
14227,FIRE,Qazvin,19/11/2009,0,0,0
14226,FOREST FIRE,Kerman,02/01/2010,0,0,0
14225,FIRE,Khuzestan,23/12/2009,0,0,0
14224,FIRE,Azarbayejan Sharghi,17/01/2010,0,0,0
14223,FIRE,Markazi,16/02/2010,0,0,0
14222,FIRE,Fars,26/05/2010,0,0,0
14221,FIRE,Hormozgan,30/05/2010,0,0,0
14220,FIRE,Esfahan,13/06/2010,0,0,0
14219,FIRE,Kermanshah,14/06/2010,0,0,0
14218,FIRE,Tehran,20/06/2010,0,0,0
14217,FOREST FIRE,Ilam,19/06/2010,0,0,0
14216,FIRE,Khorasan razavi,28/06/2010,0,0,0
14215,FIRE,Markazi,10/07/2010,0,0,0
14214,FIRE,Hamedan,10/07/2010,0,0,0
14213,FIRE,Kermanshah,17/07/2010,0,0,0
14212,FIRE,Kerman,22/07/2010,0,0,0
14211,FOREST FIRE,Lorestan,21/07/2010,0,0,0
14210,FIRE,Khuzestan,24/07/2010,0,0,0
14209,FIRE,Bushehr,24/07/2010,0,0,0
14208,FIRE,Gilan,29/07/2010,0,0,0
14207,FIRE,Khuzestan,27/07/2010,0,0,0
14206,FIRE,Chaharmahal Va Bakhtiyari,30/07/2010,0,0,0
14205,FOREST FIRE,Fars,30/07/2010,0,0,0
14204,FOREST FIRE,Ardebil,30/07/2010,0,0,0
14203,FIRE,Kermanshah,12/07/2010,0,0,0
14202,FIRE,Hormozgan,06/06/2010,0,0,0
14201,FIRE,Bushehr,04/08/2010,0,0,0
14200,FIRE,Kermanshah,14/08/2010,0,0,0
14199,FIRE,Kermanshah,21/08/2010,0,0,0
14198,FIRE,Esfahan,01/09/2010,0,0,0
14197,FIRE,Khorasan razavi,10/09/2010,0,0,0
14196,FIRE,Fars,11/09/2010,0,0,0
14195,FIRE,Hormozgan,03/10/2010,0,0,0
14194,FIRE,Tehran,14/11/2010,0,0,0
14193,FIRE,Tehran,02/12/2010,0,0,0
14192,FIRE,Golestan,01/12/2010,0,0,0
14191,FOREST FIRE,Golestan,01/12/2010,0,0,0
14190,FIRE,Mazandaran,02/12/2010,0,0,0
14189,FOREST FIRE,Mazandaran,30/11/2010,0,0,0
14188,FIRE,Golestan,08/12/2010,0,0,0
14187,FIRE,Semnan,06/12/2010,0,0,0
14186,FIRE,Mazandaran,12/12/2010,0,0,0
14185,FIRE,Golestan,18/12/2010,0,0,0
14184,FIRE,Khorasan razavi,31/12/2010,0,0,0
14183,FIRE,Golestan,30/12/2010,0,0,0
14182,FIRE,Mazandaran,30/12/2010,0,0,0
14181,FIRE,Mazandaran,31/12/2010,0,0,0
14180,FIRE,Azarbayejan Gharbi,06/01/2011,0,0,0
14179,FIRE,Tehran,13/01/2011,0,0,0
14178,FIRE,Bushehr,13/01/2011,0,0,0
14177,FIRE,Zanjan,28/01/2011,0,0,0
14176,FIRE,Mazandaran,01/02/2011,0,0,0
14175,FIRE,Ghom,11/02/2011,0,0,0
14174,EARTHQUAKE,Sistan Va Baluchestan,06/07/2010,0,0,0
14173,EARTHQUAKE,Fars,21/07/2010,0,0,0
14172,EARTHQUAKE,Kerman,10/08/2010,0,0,0
14171,EARTHQUAKE,Khuzestan,10/08/2010,0,0,0
14170,EARTHQUAKE,Khorasan Shomali,11/08/2010,0,0,0
14169,EARTHQUAKE,Kerman,11/08/2010,0,0,0
14168,EARTHQUAKE,Khorasan Shomali,19/08/2010,0,0,0
14167,EARTHQUAKE,Khorasan jonubi,27/08/2010,0,0,0
14166,EARTHQUAKE,Sistan Va Baluchestan,04/09/2010,0,0,0
14165,EARTHQUAKE,Hormozgan,07/09/2011,0,0,0
14164,EARTHQUAKE,Fars,08/09/2010,0,0,0
14163,EARTHQUAKE,Gilan,08/09/2010,0,0,0
14162,EARTHQUAKE,Kerman,17/09/2010,0,0,0
14161,EARTHQUAKE,Fars,27/09/2010,0,0,0
14160,EARTHQUAKE,Fars,27/09/2010,0,0,0
14159,EARTHQUAKE,Fars,29/09/2010,0,0,0
14158,EARTHQUAKE,Khuzestan,19/10/2010,0,0,0
14157,EARTHQUAKE,Gilan,22/10/2010,0,0,0
14156,EARTHQUAKE,Gilan,23/10/2010,0,0,0
14155,EARTHQUAKE,Yazd,27/10/2010,0,0,0
14154,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,31/10/2010,0,0,0
14153,EARTHQUAKE,Markazi,04/11/2010,0,0,0
14152,EARTHQUAKE,Sistan Va Baluchestan,04/11/2010,0,0,0
14151,EARTHQUAKE,Sistan Va Baluchestan,03/11/2010,0,0,0
14150,EARTHQUAKE,Hormozgan,05/11/2010,0,0,0
14149,EARTHQUAKE,Khorasan razavi,06/11/2010,0,0,0
14148,EARTHQUAKE,Lorestan,06/11/2010,0,0,0
14147,EARTHQUAKE,Hormozgan,08/11/2010,0,0,0
14146,EARTHQUAKE,Kerman,16/11/2010,0,0,0
14145,EARTHQUAKE,Khorasan Shomali,16/11/2010,0,0,0
14144,EARTHQUAKE,Kordestan,16/11/2010,0,0,0
14143,EARTHQUAKE,Kordestan,16/11/2010,0,0,0
14142,EARTHQUAKE,Kordestan,16/11/2010,0,0,0
14141,EARTHQUAKE,Semnan,21/11/2010,0,0,0
14140,EARTHQUAKE,Semnan,21/11/2010,0,0,0
14139,EARTHQUAKE,Fars,26/11/2010,0,0,0
14138,EARTHQUAKE,Fars,26/11/2010,0,0,0
14137,EARTHQUAKE,Bushehr,27/11/2010,0,0,0
14136,EARTHQUAKE,Esfahan,27/11/2010,0,0,0
14135,EARTHQUAKE,Fars,26/11/2010,0,0,0
14134,EARTHQUAKE,Fars,26/11/2010,0,0,0
14133,EARTHQUAKE,Fars,26/11/2010,0,0,0
14132,EARTHQUAKE,Fars,26/11/2010,0,0,0
14131,EARTHQUAKE,Bushehr,28/11/2010,0,0,0
14130,EARTHQUAKE,Bushehr,29/11/2010,0,0,0
14129,EARTHQUAKE,Tehran,29/11/2010,0,0,0
14128,EARTHQUAKE,Kerman,03/12/2010,0,0,0
14127,EARTHQUAKE,Kerman,05/12/2010,0,0,0
14126,EARTHQUAKE,Azarbayejan Gharbi,06/12/2010,0,0,0
14125,EARTHQUAKE,Fars,16/12/2010,0,0,0
14124,EARTHQUAKE,Fars,16/12/2010,0,0,0
14123,EARTHQUAKE,Fars,14/12/2010,0,0,0
14122,EARTHQUAKE,Lorestan,13/12/2010,0,0,0
14121,EARTHQUAKE,Hormozgan,16/12/2010,0,0,0
14120,EARTHQUAKE,Khuzestan,15/12/2010,0,0,0
14119,EARTHQUAKE,Golestan,16/12/2010,0,0,0
14118,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,16/12/2010,0,0,0
14117,EARTHQUAKE,Kerman,17/12/2010,0,0,0
14116,EARTHQUAKE,Khorasan jonubi,28/12/2010,0,0,0
14115,EARTHQUAKE,Khorasan jonubi,29/12/2010,0,0,0
14114,EARTHQUAKE,Kerman,28/12/2010,0,0,0
14113,EARTHQUAKE,Kerman,31/12/2010,0,0,0
14112,EARTHQUAKE,Kerman,01/01/2011,0,0,0
14111,EARTHQUAKE,Sistan Va Baluchestan,27/02/2011,0,0,0
14110,EARTHQUAKE,Fars,02/01/2011,0,0,0
14109,EARTHQUAKE,Kerman,02/01/2011,0,0,0
14108,EARTHQUAKE,Khuzestan,03/01/2011,0,0,0
14107,EARTHQUAKE,Fars,05/01/2011,0,0,0
14106,EARTHQUAKE,Fars,05/01/2011,0,0,0
14105,EARTHQUAKE,Fars,05/01/2011,0,0,0
14104,EARTHQUAKE,Fars,08/01/2011,0,0,0
14103,EARTHQUAKE,Fars,08/01/2011,0,0,0
14102,EARTHQUAKE,Fars,09/01/2011,0,0,0
14101,EARTHQUAKE,Kerman,09/01/2011,0,0,0
14100,EARTHQUAKE,Azarbayejan Sharghi,14/01/2011,0,0,0
14099,EARTHQUAKE,Fars,05/01/2011,0,0,0
14098,EARTHQUAKE,Fars,17/01/2011,0,0,0
14097,EARTHQUAKE,Hormozgan,18/01/2011,0,0,0
14096,EARTHQUAKE,Fars,25/01/2011,0,0,0
14095,EARTHQUAKE,Kerman,28/01/2011,0,0,0
14094,EARTHQUAKE,Kerman,20/12/2010,0,0,0
14093,EARTHQUAKE,Kerman,27/01/2011,0,0,0
14092,EARTHQUAKE,Kerman,29/01/2011,0,0,0
14091,EARTHQUAKE,Khuzestan,20/08/2009,0,0,0
14090,EARTHQUAKE,Hormozgan,04/11/2009,0,0,0
14089,EARTHQUAKE,Sistan Va Baluchestan,13/11/2009,0,0,0
14088,EARTHQUAKE,Hormozgan,10/12/2009,0,0,0
14087,EARTHQUAKE,Tehran,20/01/2010,0,0,0
14086,EARTHQUAKE,Tehran,23/01/2010,0,0,0
14085,EARTHQUAKE,Tehran,20/01/2010,0,0,0
14084,EARTHQUAKE,Khorasan razavi,25/01/2010,0,0,0
14083,EARTHQUAKE,Tehran,26/01/2010,0,0,0
14082,EARTHQUAKE,Khuzestan,24/01/2010,0,0,0
14081,EARTHQUAKE,Khuzestan,23/02/2010,0,0,0
14080,EARTHQUAKE,Khuzestan,13/03/2010,0,0,0
14079,EARTHQUAKE,Kerman,01/01/2009,0,0,0
14078,EARTHQUAKE,Qazvin,01/01/2009,0,0,0
14077,EARTHQUAKE,Hormozgan,27/12/2008,0,0,0
14076,EARTHQUAKE,Bushehr,25/12/2008,0,0,0
14075,EARTHQUAKE,Khorasan jonubi,24/12/2008,0,0,0
14074,EARTHQUAKE,Kerman,22/12/2008,0,0,0
14073,EARTHQUAKE,Bushehr,22/12/2008,0,0,0
14072,EARTHQUAKE,Bushehr,21/12/2008,0,0,0
14071,EARTHQUAKE,Azarbayejan Gharbi,21/12/2008,0,0,0
14070,EARTHQUAKE,Bushehr,18/12/2008,0,0,0
14069,EARTHQUAKE,Semnan,16/12/2008,0,0,0
14068,EARTHQUAKE,Golestan,16/12/2008,0,0,0
14067,EARTHQUAKE,Kerman,14/12/2008,0,0,0
14066,EARTHQUAKE,Kerman,12/12/2008,0,0,0
14065,EARTHQUAKE,Ilam,11/12/2008,0,0,0
14064,EARTHQUAKE,Hormozgan,11/12/2008,0,0,0
14063,EARTHQUAKE,Hormozgan,11/12/2008,0,0,0
14062,EARTHQUAKE,Yazd,10/12/2008,0,0,0
14061,EARTHQUAKE,Hormozgan,09/12/2008,0,0,0
14060,EARTHQUAKE,Hormozgan,08/12/2008,0,0,0
14059,EARTHQUAKE,Hormozgan,08/12/2008,0,0,0
14058,EARTHQUAKE,Hormozgan,08/12/2008,0,0,0
14057,EARTHQUAKE,Hormozgan,07/12/2008,0,0,0
14056,EARTHQUAKE,Hormozgan,07/12/2008,0,0,0
14055,EARTHQUAKE,Hormozgan,07/12/2008,0,0,0
14054,EARTHQUAKE,Hormozgan,06/12/2008,0,0,0
14053,EARTHQUAKE,Kerman,02/12/2008,0,0,0
14052,EARTHQUAKE,Khuzestan,01/12/2008,0,0,0
14051,EARTHQUAKE,Kordestan,01/12/2008,0,0,0
14050,EARTHQUAKE,Azarbayejan Gharbi,30/11/2008,0,0,0
14049,EARTHQUAKE,Hormozgan,30/11/2008,0,0,0
14048,EARTHQUAKE,Bushehr,28/11/2008,0,0,0
14047,EARTHQUAKE,Fars,27/11/2008,0,0,0
14046,EARTHQUAKE,Ilam,26/11/2008,0,0,0
14045,EARTHQUAKE,Fars,26/11/2008,0,0,0
14044,EARTHQUAKE,Fars,26/11/2008,0,0,0
14043,EARTHQUAKE,Kerman,25/11/2008,0,0,0
14042,EARTHQUAKE,Lorestan,23/11/2008,0,0,0
14041,EARTHQUAKE,Ilam,22/11/2008,0,0,0
14040,EARTHQUAKE,Azarbayejan Gharbi,21/11/2008,0,0,0
14039,EARTHQUAKE,Khorasan jonubi,18/11/2008,0,0,0
14038,EARTHQUAKE,Khorasan jonubi,18/11/2008,0,0,0
14037,EARTHQUAKE,Fars,18/11/2008,0,0,0
